curr_timestamp,timestamp,Radar id,Frame number,x,y,z,doppler,snr,range
2025-10-05 13:34:05.324,0.15000000000000002,0,3,-5.02571,6.40637,-12.18056,-0.162,81,14.651
2025-10-05 13:34:05.349,0.25,0,5,-4.315,9.71337,-8.86044,-0.162,139,13.837
2025-10-05 13:34:05.349,0.25,0,5,-5.07647,35.72096,18.83112,-0.162,66,40.699
2025-10-05 13:34:05.356,0.30000000000000004,0,6,-6.4725,31.79061,25.89884,-0.162,51,41.512
2025-10-05 13:34:05.422,0.4,0,8,-7.86853,23.54284,-4.53089,-0.487,49,25.233
2025-10-05 13:34:05.475,0.45,0,9,-6.59941,40.52393,10.28528,-0.162,75,42.326
2025-10-05 13:34:05.541,0.5,0,10,-9.44224,23.37436,-1.09147,-0.487,60,25.233
2025-10-05 13:34:05.679,0.65,0,13,1.62447,6.91428,10.91632,-0.162,96,13.024
2025-10-05 13:34:05.877,0.8500000000000001,0,17,-2.84282,44.65106,8.71494,-0.162,51,45.582
2025-10-05 13:34:05.946,0.9,0,18,-4.87341,9.75103,-7.12597,-0.162,87,13.024
2025-10-05 13:34:05.979,0.9500000000000001,0,19,-5.78718,45.77252,4.89914,-0.162,53,46.396
2025-10-05 13:34:05.979,0.9500000000000001,0,19,-3.75659,52.68623,-28.95098,-0.162,46,60.234
2025-10-05 13:34:05.979,0.9500000000000001,0,19,16.90465,44.48709,36.9221,-0.162,46,60.234
2025-10-05 13:34:06.079,1.05,0,21,-7.9193,22.65021,34.86806,-0.487,51,42.326
2025-10-05 13:34:06.325,1.3,0,26,7.61471,40.46793,-45.06875,-0.162,45,61.048
2025-10-05 13:34:06.325,1.3,0,26,30.45883,36.98177,37.83434,-0.162,45,61.048
2025-10-05 13:34:06.525,1.5,0,30,1.85291,53.28149,-26.23671,-0.162,46,59.42
2025-10-05 13:34:06.584,1.55,0,31,-9.13765,22.61334,-1.19706,-0.487,77,24.419
2025-10-05 13:34:06.683,1.6500000000000001,0,33,5.30491,5.78561,-4.30731,-0.162,94,8.954
2025-10-05 13:34:06.683,1.6500000000000001,0,33,1.95444,6.49986,5.83954,-0.162,94,8.954
2025-10-05 13:34:06.726,1.7000000000000002,0,34,-9.13765,22.50995,-2.46947,-0.325,59,24.419
2025-10-05 13:34:06.783,1.75,0,35,5.58412,4.73104,-5.15782,-0.162,68,8.954
2025-10-05 13:34:06.783,1.75,0,35,-6.59941,33.88167,24.49508,-0.162,101,42.326
2025-10-05 13:34:06.826,1.8,0,36,1.75138,52.37255,-20.20982,-0.162,49,56.164
2025-10-05 13:34:06.826,1.8,0,36,22.76798,48.82675,15.87314,-0.162,49,56.164
2025-10-05 13:34:06.925,1.9000000000000001,0,38,-9.13765,22.63752,-0.58198,-0.325,61,24.419
2025-10-05 13:34:07.024,2.0,0,40,-10.66059,21.61587,-3.92412,-0.487,65,24.419
2025-10-05 13:34:07.124,2.1,0,42,-6.59941,33.8521,24.53593,-0.162,94,42.326
2025-10-05 13:34:07.187,2.15,0,43,-4.7465,9.90025,-8.42212,-0.162,86,13.837
2025-10-05 13:34:07.187,2.15,0,43,-4.18809,42.47509,13.51046,-0.162,62,44.768
2025-10-05 13:34:07.224,2.2,0,44,-9.89912,21.80174,-4.79418,-0.65,64,24.419
2025-10-05 13:34:07.322,2.3000000000000003,0,46,-10.356,31.83267,24.55037,-0.487,48,41.512
2025-10-05 13:34:07.424,2.4000000000000004,0,48,-9.89912,22.1353,-2.88597,-0.974,62,24.419
2025-10-05 13:34:07.424,2.4000000000000004,0,48,5.02571,7.22466,-1.64767,-0.162,62,8.954
2025-10-05 13:34:07.424,2.4000000000000004,0,48,1.67524,3.79471,7.93486,-0.162,62,8.954
2025-10-05 13:34:07.424,2.4000000000000004,0,48,-3.37585,9.10896,12.03371,-0.162,167,15.465
