track_id,timestamp,Radar id,time_from_start,num assoc,range,doppler,x,y,z,vx,vy,vz,calc_dopp,is assoc,assoc_timestamp,assoc_x,assoc_y,assoc_z,assoc_dopp,z var,class
5,5.5,0,5.35,16,9.2,-0.3,3.1,7.8,2.9,-2.0,1.3,5.2,2.0,1,5.5,2.5,7.3,4.5,-0.2,11.71,Human
5,5.55,0,5.4,16,9.2,-0.3,3.0,7.8,3.1,-2.0,1.3,5.2,2.2,0,,,,,,11.71,Human
5,5.6,0,5.45,16,9.2,-0.3,2.9,7.9,3.4,-2.0,1.3,5.2,2.4,0,,,,,,11.71,Human
5,5.65,0,5.5,16,9.2,-0.3,2.8,7.9,3.6,-2.0,1.3,5.2,2.6,0,,,,,,11.71,Human
5,5.7,0,5.55,16,9.2,-0.3,2.7,8.0,3.9,-2.0,1.3,5.2,2.7,0,,,,,,11.71,Human
5,5.75,0,5.6,16,9.2,-0.3,2.6,8.1,4.2,-2.0,1.3,5.2,2.9,0,,,,,,11.71,Human
5,5.8,0,5.65,16,9.2,-0.3,2.5,8.1,4.4,-2.0,1.3,5.2,3.1,0,,,,,,11.71,Human
5,5.85,0,5.7,17,9.0,-0.3,1.8,6.1,6.2,-2.5,-0.7,6.5,3.5,1,5.85,1.7,5.5,6.9,-0.2,11.26,Human
5,5.9,0,5.75,17,9.0,-0.3,1.7,6.0,6.5,-2.5,-0.7,6.5,3.8,0,,,,,,11.26,Human
5,6.0,0,5.85,17,9.0,-0.3,1.4,6.0,7.2,-2.5,-0.7,6.5,4.4,0,,,,,,11.26,Human
5,6.05,0,5.9,18,9.0,-0.3,1.6,4.3,7.8,-2.3,-2.4,6.9,4.4,1,6.05,1.7,3.5,8.1,-0.2,10.61,Human
5,6.1,0,5.95,18,9.0,-0.3,1.4,4.2,8.2,-2.3,-2.4,6.9,4.8,0,,,,,,10.61,Human
5,6.15,0,6.0,18,9.0,-0.3,1.3,4.0,8.5,-2.3,-2.4,6.9,5.1,0,,,,,,10.61,Human
5,6.2,0,6.05,18,8.9,-0.3,1.2,3.9,8.9,-2.3,-2.4,6.9,5.4,0,,,,,,10.61,Human
5,6.25,0,6.1,18,8.9,-0.3,1.1,3.8,9.2,-2.3,-2.4,6.9,5.8,0,,,,,,10.61,Human
5,6.3,0,6.15,19,9.4,-0.3,5.0,4.9,0.2,1.7,-1.2,-1.9,0.2,1,6.3,6.4,5.4,-5.1,-0.2,21.27,Human
5,6.35,0,6.2,19,9.4,-0.3,5.1,4.9,0.1,1.7,-1.2,-1.9,0.3,0,,,,,,21.27,Human
5,6.4,0,6.25,19,9.4,-0.3,5.1,4.8,0.0,1.7,-1.2,-1.9,0.3,0,,,,,,21.27,Human
5,6.45,0,6.3,19,9.4,-0.3,5.2,4.7,-0.1,1.7,-1.2,-1.9,0.3,0,,,,,,21.27,Human
5,6.5,0,6.35,19,9.4,-0.3,5.3,4.7,-0.2,1.7,-1.2,-1.9,0.4,0,,,,,,21.27,Human
5,6.55,0,6.4,19,9.4,-0.3,5.4,4.6,-0.3,1.7,-1.2,-1.9,0.4,0,,,,,,21.27,Human
5,6.6,0,6.45,19,9.4,-0.3,5.5,4.6,-0.4,1.7,-1.2,-1.9,0.5,0,,,,,,21.27,Human
5,6.65,0,6.5,19,9.4,-0.3,5.6,4.5,-0.5,1.7,-1.2,-1.9,0.5,0,,,,,,21.27,Human
5,6.7,0,6.55,19,9.4,-0.3,5.6,4.4,-0.6,1.7,-1.2,-1.9,0.6,0,,,,,,21.27,Human
5,6.75,0,6.6,19,9.4,-0.3,5.7,4.4,-0.7,1.7,-1.2,-1.9,0.6,0,,,,,,21.27,Human
5,6.8,0,6.65,19,9.4,-0.3,5.8,4.3,-0.7,1.7,-1.2,-1.9,0.6,0,,,,,,21.27,Human
5,6.85,0,6.7,19,9.4,-0.3,5.9,4.3,-0.8,1.7,-1.2,-1.9,0.7,0,,,,,,21.27,Human
5,6.9,0,6.75,19,9.4,-0.3,6.0,4.2,-0.9,1.7,-1.2,-1.9,0.7,0,,,,,,21.27,Human
5,7.0,0,6.85,19,9.3,-0.3,6.2,4.1,-1.1,1.7,-1.2,-1.9,0.8,0,,,,,,21.27,Human
5,7.05,0,6.9,19,9.3,-0.3,6.2,4.0,-1.2,1.7,-1.2,-1.9,0.9,0,,,,,,21.27,Human
5,7.1,0,6.95,19,9.3,-0.3,6.3,4.0,-1.3,1.7,-1.2,-1.9,0.9,0,,,,,,21.27,Human
5,7.15,0,7.0,19,9.3,-0.3,6.4,3.9,-1.4,1.7,-1.2,-1.9,1.0,0,,,,,,21.27,Human
5,7.2,0,7.05,19,9.3,-0.3,6.5,3.8,-1.5,1.7,-1.2,-1.9,1.0,0,,,,,,21.27,Human
5,7.25,0,7.1,19,9.3,-0.3,6.6,3.8,-1.6,1.7,-1.2,-1.9,1.0,0,,,,,,21.27,Human
5,7.3,0,7.15,19,9.3,-0.3,6.7,3.7,-1.7,1.7,-1.2,-1.9,1.1,0,,,,,,21.27,Human
5,7.35,0,7.2,19,9.3,-0.3,6.7,3.7,-1.8,1.7,-1.2,-1.9,1.1,0,,,,,,21.27,Human
19,15.3,0,15.15,16,45.3,-0.2,-5.8,40.3,17.0,-0.9,-4.3,6.3,-1.4,1,15.3,-7.0,36.6,24.8,-0.2,44.83,Human
19,15.4,0,15.25,17,46.3,-0.2,-6.6,43.1,14.1,-2.0,0.4,1.7,1.2,1,15.4,-7.5,46.6,8.7,-0.3,46.73,Human
