track_id,timestamp,Radar id,time_from_start,num assoc,range,doppler,x,y,z,vx,vy,vz,calc_dopp,is assoc,assoc_timestamp,assoc_x,assoc_y,assoc_z,assoc_dopp,z var,class
23,13.2,0,13.1,16,9.8,-2.4,2.2,4.7,-8.4,-0.5,0.7,2.5,-1.9,1,13.2,2.1,5.2,-8.0,-2.6,0.31,Human
23,13.25,0,13.15,17,9.7,-2.4,2.3,3.6,-8.6,-0.4,-0.4,2.2,-2.2,1,13.25,2.4,2.2,-9.2,-2.6,0.34,Human
23,13.3,0,13.2,18,9.6,-2.4,2.2,3.7,-8.6,-0.4,-0.2,2.1,-2.1,1,13.3,2.1,3.9,-8.7,-2.4,0.32,Human
23,13.35,0,13.25,19,9.6,-2.4,2.2,3.9,-8.5,-0.4,-0.1,2.1,-2.0,1,13.35,2.1,4.2,-8.6,-2.4,0.3,Human
23,13.4,0,13.3,20,9.3,-2.4,2.2,3.4,-8.3,-0.4,-0.6,2.1,-2.2,1,13.4,2.2,2.8,-8.2,-2.1,0.29,Human
23,13.45,0,13.35,21,9.1,-2.4,2.2,3.2,-8.2,-0.4,-0.7,2.2,-2.3,1,13.45,2.2,3.1,-8.1,-1.9,0.28,Human
23,13.55,0,13.45,22,8.9,-2.4,2.2,3.2,-8.0,-0.3,-0.7,2.1,-2.2,1,13.55,2.2,3.2,-8.1,-2.4,0.26,Human
23,13.6,0,13.5,23,8.8,-2.4,2.2,3.8,-7.7,-0.3,0.1,2.3,-2.1,1,13.6,2.2,4.6,-7.4,-3.2,0.26,Human
23,13.65,0,13.55,24,8.8,-2.4,3.7,5.2,-4.8,1.4,1.7,5.4,-1.4,1,13.65,5.6,7.0,0.5,-2.4,2.96,Human
23,13.75,0,13.65,25,8.7,-2.4,3.2,3.6,0.4,0.6,-0.7,11.3,0.4,1,13.75,2.5,1.7,8.4,-2.4,9.3,Human
23,13.8,0,13.7,25,8.6,-2.4,3.2,3.6,0.9,0.6,-0.7,11.3,1.2,0,,,,,,9.3,Human
23,13.85,0,13.75,25,8.4,-2.4,3.3,3.6,1.5,0.6,-0.7,11.3,2.0,0,,,,,,9.3,Human
23,13.95,0,13.85,26,8.2,-2.4,2.7,3.4,4.9,-0.2,-0.8,13.9,8.0,1,13.95,2.3,3.4,7.0,-2.1,9.67,Human
23,14.0,0,13.9,27,8.1,-2.5,2.5,3.3,6.2,-0.4,-0.8,14.5,10.7,1,14.0,2.3,3.3,7.1,-3.1,9.38,Human
23,14.05,0,13.95,28,8.0,-2.4,2.4,3.1,7.1,-0.5,-1.0,14.6,12.4,1,14.05,2.3,2.9,7.2,-2.9,9.04,Human
23,14.1,0,14.0,29,7.7,-2.4,2.2,2.9,7.3,-0.6,-1.2,14.2,12.9,1,14.1,2.1,2.7,6.5,-2.3,8.77,Human
23,14.15,0,14.05,30,7.5,-2.4,2.1,2.9,7.5,-0.7,-1.1,13.6,12.9,1,14.15,2.1,3.0,6.4,-2.1,8.56,Human
23,14.2,0,14.1,31,7.4,-2.4,2.1,3.2,7.4,-0.7,-0.7,12.8,12.4,1,14.2,2.1,3.7,6.0,-1.9,8.43,Human
23,14.25,0,14.15,32,7.3,-2.4,2.1,3.4,7.3,-0.6,-0.4,12.1,11.7,1,14.25,2.3,3.8,5.8,-1.8,8.31,Human
23,14.3,0,14.2,33,7.2,-2.3,2.2,3.6,7.2,-0.5,-0.2,11.3,10.9,1,14.3,2.3,3.9,5.7,-1.8,8.19,Human
23,14.35,0,14.25,34,7.2,-2.4,2.1,3.2,7.3,-0.6,-0.7,10.9,10.6,1,14.35,2.1,2.6,6.5,-1.9,7.99,Human
23,14.4,0,14.3,35,7.2,-2.3,2.3,3.3,7.2,-0.4,-0.5,10.1,9.8,1,14.4,2.5,3.5,5.9,-2.3,7.87,Human
23,14.45,0,14.35,36,7.2,-2.3,2.3,3.9,6.9,-0.3,0.1,9.2,8.8,1,14.45,2.3,4.6,5.2,-2.3,7.82,Human
23,14.5,0,14.4,37,6.9,-2.3,2.2,3.5,6.7,-0.4,-0.3,8.5,8.0,1,14.5,2.0,3.0,5.4,-2.6,7.7,Human
23,14.55,0,14.45,38,6.7,-2.3,2.1,3.6,6.4,-0.5,-0.1,7.7,7.1,1,14.55,2.0,3.8,4.9,-2.1,7.62,Human
23,14.6,0,14.5,39,6.5,-2.3,2.2,3.6,6.1,-0.3,-0.1,6.9,6.3,1,14.6,2.4,3.6,4.8,-1.9,7.52,Human
23,14.65,0,14.55,40,6.5,-2.3,3.3,3.9,3.7,0.9,0.2,3.8,2.7,1,14.65,4.7,4.2,-1.8,-1.5,9.01,Human
23,14.7,0,14.6,41,6.4,-2.2,2.9,4.3,3.8,0.5,0.6,3.7,2.8,1,14.7,2.4,4.8,3.7,-1.6,8.78,Human
23,14.75,0,14.65,42,6.4,-2.2,2.7,4.2,4.1,0.2,0.5,3.9,3.0,1,14.75,2.4,4.1,4.4,-1.6,8.57,Human
23,14.8,0,14.7,43,6.4,-2.1,2.6,3.8,4.6,0.1,0.1,4.2,3.0,1,14.8,2.4,3.3,5.1,-1.8,8.38,Human
23,14.85,0,14.75,44,6.4,-2.1,2.6,4.4,4.1,0.1,0.8,3.4,2.8,1,14.85,2.6,5.2,2.9,-2.8,8.27,Human
23,14.9,0,14.8,45,6.1,-2.1,2.5,4.4,3.8,-0.1,0.7,2.8,2.3,1,14.9,2.3,4.4,2.8,-2.3,8.13,Human
23,14.95,0,14.85,46,5.9,-2.1,2.4,4.5,3.5,-0.2,0.8,2.3,1.9,1,14.95,2.3,4.6,2.5,-2.3,7.99,Human
23,15.0,0,14.9,47,5.7,-2.1,3.3,3.3,1.3,0.9,-0.8,-0.4,-0.0,1,15.0,4.4,1.6,-3.2,-1.9,8.8,Human
23,15.05,0,14.95,48,5.7,-2.0,3.8,2.3,-0.3,1.5,-1.9,-2.3,0.3,1,15.05,4.4,1.2,-3.4,-1.8,9.05,Human
23,15.1,0,15.0,49,5.3,-2.0,3.8,2.1,-1.1,1.4,-2.1,-3.1,0.9,1,15.1,3.8,1.8,-2.5,-1.8,8.95,Human
23,15.15,0,15.05,50,5.4,-2.0,4.1,1.3,-2.1,1.7,-2.9,-4.0,2.1,1,15.15,4.4,0.4,-3.5,-1.6,8.87,Human
23,15.2,0,15.1,51,5.4,-2.0,3.4,2.7,-0.8,0.7,-1.0,-2.2,0.2,1,15.2,2.3,4.8,2.1,-1.9,9.07,Human
23,15.25,0,15.15,51,5.4,-2.0,3.4,2.6,-0.9,0.7,-1.0,-2.2,0.3,0,,,,,,9.07,Human
23,15.3,0,15.2,52,5.1,-2.0,2.8,3.5,-0.1,-0.2,0.1,-1.2,-0.0,1,15.3,2.1,4.3,1.1,-2.1,8.97,Human
23,15.35,0,15.25,52,5.0,-2.0,2.8,3.5,-0.2,-0.2,0.1,-1.2,-0.0,0,,,,,,8.97,Human
23,15.4,0,15.3,52,4.9,-2.0,2.8,3.5,-0.3,-0.2,0.1,-1.2,0.0,0,,,,,,8.97,Human
23,15.45,0,15.35,52,4.8,-2.0,2.7,3.5,-0.3,-0.2,0.1,-1.2,0.0,0,,,,,,8.97,Human
23,15.5,0,15.4,52,4.7,-2.0,2.7,3.5,-0.4,-0.2,0.1,-1.2,0.0,0,,,,,,8.97,Human
23,15.55,0,15.45,53,4.8,-1.9,2.2,3.7,1.3,-0.8,0.3,0.6,0.0,1,15.55,2.0,3.8,2.3,-0.5,8.94,Human
23,15.6,0,15.5,54,4.8,-1.9,2.1,4.1,0.7,-0.8,0.7,-0.0,0.2,1,15.6,2.1,4.4,0.1,-2.1,8.8,Human
23,15.7,0,15.6,55,4.4,-1.9,2.0,3.8,0.7,-0.9,0.3,-0.0,-0.2,1,15.7,1.9,3.5,0.7,-1.9,8.64,Human
23,15.8,0,15.7,56,4.2,-1.9,1.9,3.7,0.8,-0.9,-0.0,0.0,-0.4,1,15.8,1.9,3.5,0.8,-2.1,8.48,Human
23,15.85,0,15.75,57,4.1,-1.9,1.8,3.6,0.8,-0.9,-0.1,0.1,-0.5,1,15.85,1.8,3.6,0.9,-1.9,8.33,Human
23,15.9,0,15.8,58,4.0,-1.9,1.8,3.6,0.7,-0.9,-0.1,-0.0,-0.5,1,15.9,1.9,3.5,0.6,-1.8,8.19,Human
23,15.95,0,15.85,59,4.0,-1.8,1.9,3.5,0.7,-0.7,-0.2,-0.0,-0.5,1,15.95,2.0,3.5,0.7,-1.5,8.04,Human
23,16.0,0,15.9,60,4.0,-1.8,1.9,3.5,0.5,-0.6,-0.2,-0.2,-0.5,1,16.0,2.0,3.5,0.2,-1.3,7.91,Human
23,16.05,0,15.95,60,3.9,-1.8,1.9,3.5,0.5,-0.6,-0.2,-0.2,-0.5,0,,,,,,7.91,Human
23,16.1,0,16.0,60,3.8,-1.8,1.9,3.5,0.5,-0.6,-0.2,-0.2,-0.5,0,,,,,,7.91,Human
23,16.15,0,16.05,60,3.7,-1.8,1.8,3.5,0.5,-0.6,-0.2,-0.2,-0.5,0,,,,,,7.91,Human
23,16.2,0,16.1,60,3.7,-1.8,1.8,3.5,0.5,-0.6,-0.2,-0.2,-0.5,0,,,,,,7.91,Human
23,16.25,0,16.15,60,3.6,-1.8,1.8,3.5,0.5,-0.6,-0.2,-0.2,-0.5,0,,,,,,7.91,Human
23,16.3,0,16.2,60,3.5,-1.8,1.7,3.5,0.5,-0.6,-0.2,-0.2,-0.5,0,,,,,,7.91,Human
23,16.35,0,16.25,60,3.4,-1.8,1.7,3.5,0.5,-0.6,-0.2,-0.2,-0.5,0,,,,,,7.91,Human
23,16.4,0,16.3,60,3.4,-1.8,1.7,3.4,0.5,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
23,16.45,0,16.35,60,3.3,-1.8,1.6,3.4,0.4,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
23,16.5,0,16.4,60,3.2,-1.8,1.6,3.4,0.4,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
23,16.55,0,16.45,60,3.1,-1.8,1.6,3.4,0.4,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
23,16.6,0,16.5,60,3.1,-1.8,1.5,3.4,0.4,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
23,16.65,0,16.55,60,3.0,-1.8,1.5,3.4,0.4,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
23,16.7,0,16.6,60,2.9,-1.8,1.5,3.4,0.4,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
23,16.75,0,16.65,60,2.9,-1.8,1.4,3.4,0.4,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
23,16.8,0,16.7,60,2.8,-1.8,1.4,3.4,0.4,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
23,16.85,0,16.75,60,2.7,-1.8,1.4,3.4,0.4,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
23,16.9,0,16.8,60,2.6,-1.8,1.3,3.3,0.4,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
23,16.95,0,16.85,60,2.6,-1.8,1.3,3.3,0.3,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
23,17.0,0,16.9,60,2.5,-1.8,1.3,3.3,0.3,-0.6,-0.2,-0.2,-0.6,0,,,,,,7.91,Human
