track_id,timestamp,Radar id,time_from_start,num assoc,range,doppler,x,y,z,vx,vy,vz,calc_dopp,is assoc,assoc_timestamp,assoc_x,assoc_y,assoc_z,assoc_dopp,z var,class
0,3.45,0,3.4,16,8.4,-0.2,4.6,6.7,-1.9,-0.5,0.3,1.0,-0.3,1,3.45,4.3,6.8,-1.4,-0.3,4.44,Human
0,3.5,0,3.45,16,8.4,-0.2,4.6,6.7,-1.8,-0.5,0.3,1.0,-0.3,0,,,,,,4.44,Human
0,3.55,0,3.5,16,8.4,-0.2,4.6,6.8,-1.8,-0.5,0.3,1.0,-0.2,0,,,,,,4.44,Human
0,3.6,0,3.55,16,8.4,-0.2,4.5,6.8,-1.7,-0.5,0.3,1.0,-0.2,0,,,,,,4.44,Human
0,3.65,0,3.6,16,8.3,-0.2,4.5,6.8,-1.7,-0.5,0.3,1.0,-0.2,0,,,,,,4.44,Human
0,3.7,0,3.65,16,8.3,-0.2,4.5,6.8,-1.6,-0.5,0.3,1.0,-0.2,0,,,,,,4.44,Human
0,3.75,0,3.7,16,8.3,-0.2,4.5,6.8,-1.6,-0.5,0.3,1.0,-0.2,0,,,,,,4.44,Human
0,3.8,0,3.75,16,8.3,-0.2,4.4,6.8,-1.5,-0.5,0.3,1.0,-0.2,0,,,,,,4.44,Human
0,3.85,0,3.8,16,8.3,-0.2,4.4,6.8,-1.5,-0.5,0.3,1.0,-0.2,0,,,,,,4.44,Human
0,3.9,0,3.85,16,8.3,-0.2,4.4,6.9,-1.4,-0.5,0.3,1.0,-0.2,0,,,,,,4.44,Human
0,3.95,0,3.9,16,8.3,-0.2,4.3,6.9,-1.4,-0.5,0.3,1.0,-0.2,0,,,,,,4.44,Human
0,4.0,0,3.95,16,8.2,-0.2,4.3,6.9,-1.3,-0.5,0.3,1.0,-0.2,0,,,,,,4.44,Human
0,4.05,0,4.0,16,8.2,-0.2,4.3,6.9,-1.3,-0.5,0.3,1.0,-0.2,0,,,,,,4.44,Human
0,4.1,0,4.05,16,8.2,-0.2,4.3,6.9,-1.2,-0.5,0.3,1.0,-0.2,0,,,,,,4.44,Human
0,4.15,0,4.1,16,8.2,-0.2,4.2,6.9,-1.2,-0.5,0.3,1.0,-0.1,0,,,,,,4.44,Human
0,4.25,0,4.2,16,8.2,-0.2,4.2,7.0,-1.1,-0.5,0.3,1.0,-0.1,0,,,,,,4.44,Human
0,4.3,0,4.25,16,8.1,-0.2,4.2,7.0,-1.0,-0.5,0.3,1.0,-0.1,0,,,,,,4.44,Human
0,4.35,0,4.3,16,8.1,-0.2,4.1,7.0,-1.0,-0.5,0.3,1.0,-0.1,0,,,,,,4.44,Human
0,4.4,0,4.35,16,8.1,-0.2,4.1,7.0,-0.9,-0.5,0.3,1.0,-0.1,0,,,,,,4.44,Human
0,4.45,0,4.4,16,8.1,-0.2,4.1,7.0,-0.9,-0.5,0.3,1.0,-0.1,0,,,,,,4.44,Human
0,4.5,0,4.45,16,8.1,-0.2,4.1,7.1,-0.8,-0.5,0.3,1.0,-0.1,0,,,,,,4.44,Human
17,16.55,0,16.5,17,9.3,-0.5,6.5,4.0,-4.7,0.6,-3.1,-3.0,0.6,1,16.55,7.0,2.2,-6.4,-0.2,9.19,Human
17,16.6,0,16.55,17,9.3,-0.5,6.5,3.8,-4.8,0.6,-3.1,-3.0,0.7,0,,,,,,9.19,Human
