track_id,timestamp,Radar id,time_from_start,num assoc,range,doppler,x,y,z,vx,vy,vz,calc_dopp,is assoc,assoc_timestamp,assoc_x,assoc_y,assoc_z,assoc_dopp,z var,class
17,21.1,0,20.65,49,18.4,-1.1,7.1,17.3,1.6,0.2,0.8,-4.4,0.4,0,,,,,,52.54,Human
17,21.15,0,20.7,49,18.3,-1.1,7.1,17.4,1.4,0.2,0.8,-4.4,0.5,0,,,,,,52.54,Human
17,21.2,0,20.75,49,18.3,-1.1,7.1,17.4,1.2,0.2,0.8,-4.4,0.5,0,,,,,,52.54,Human
17,21.25,0,20.8,49,18.2,-1.1,7.1,17.5,1.0,0.2,0.8,-4.4,0.6,0,,,,,,52.54,Human
17,21.3,0,20.85,50,18.0,-1.0,6.8,16.2,3.5,-0.1,-0.4,-1.8,-0.8,1,21.3,6.7,16.0,4.5,-1.1,51.75,Human
17,21.35,0,20.9,51,17.9,-1.0,7.0,16.1,3.3,0.1,-0.5,-1.9,-0.7,1,21.35,7.3,16.1,3.1,-1.0,50.72,Human
17,21.4,0,20.95,52,17.2,-1.0,1.9,11.9,7.6,-5.4,-5.1,2.4,-3.0,1,21.4,-4.1,6.9,14.2,-0.2,52.03,Human
17,21.45,0,21.0,53,17.5,-1.0,3.9,13.7,6.1,-2.9,-2.7,0.7,-2.5,1,21.45,6.7,16.3,3.3,-0.8,51.4,Human
17,21.5,0,21.05,53,17.4,-1.0,3.7,13.5,6.1,-2.9,-2.7,0.7,-2.5,0,,,,,,51.4,Human
17,21.55,0,21.1,53,17.4,-1.0,3.6,13.4,6.2,-2.9,-2.7,0.7,-2.4,0,,,,,,51.4,Human
17,21.6,0,21.15,53,17.4,-1.0,3.4,13.2,6.2,-2.9,-2.7,0.7,-2.4,0,,,,,,51.4,Human
17,21.65,0,21.2,53,17.3,-1.0,3.3,13.1,6.2,-2.9,-2.7,0.7,-2.4,0,,,,,,51.4,Human
17,21.7,0,21.25,53,17.3,-1.0,3.1,13.0,6.3,-2.9,-2.7,0.7,-2.3,0,,,,,,51.4,Human
17,21.75,0,21.3,53,17.3,-1.0,3.0,12.8,6.3,-2.9,-2.7,0.7,-2.3,0,,,,,,51.4,Human
17,21.8,0,21.35,53,17.2,-1.0,2.8,12.7,6.4,-2.9,-2.7,0.7,-2.2,0,,,,,,51.4,Human
17,21.85,0,21.4,53,17.2,-1.0,2.7,12.6,6.4,-2.9,-2.7,0.7,-2.2,0,,,,,,51.4,Human
17,21.9,0,21.45,53,17.2,-1.0,2.6,12.4,6.4,-2.9,-2.7,0.7,-2.1,0,,,,,,51.4,Human
17,21.95,0,21.5,54,17.1,-0.9,6.3,15.1,2.4,0.8,-0.0,-3.1,-0.1,1,21.95,6.9,15.6,1.1,-0.5,50.97,Human
17,22.0,0,21.55,54,17.1,-0.9,6.3,15.1,2.2,0.8,-0.0,-3.1,-0.1,0,,,,,,50.97,Human
17,22.05,0,21.6,54,17.1,-0.9,6.3,15.1,2.1,0.8,-0.0,-3.1,-0.1,0,,,,,,50.97,Human
17,22.1,0,21.65,54,17.0,-0.9,6.4,15.1,1.9,0.8,-0.0,-3.1,-0.0,0,,,,,,50.97,Human
17,22.15,0,21.7,54,17.0,-0.9,6.4,15.1,1.7,0.8,-0.0,-3.1,-0.0,0,,,,,,50.97,Human
17,22.2,0,21.75,54,17.0,-0.9,6.5,15.1,1.6,0.8,-0.0,-3.1,0.0,0,,,,,,50.97,Human
17,22.25,0,21.8,55,17.0,-0.9,7.3,15.3,1.2,1.6,0.2,-3.3,0.6,1,22.25,7.5,15.3,1.1,-1.1,50.02,Human
17,22.3,0,21.85,55,17.0,-0.9,7.3,15.3,1.1,1.6,0.2,-3.3,0.6,0,,,,,,50.02,Human
17,22.35,0,21.9,55,16.9,-0.9,7.4,15.3,0.9,1.6,0.2,-3.3,0.7,0,,,,,,50.02,Human
17,22.4,0,21.95,55,16.9,-0.9,7.5,15.3,0.7,1.6,0.2,-3.3,0.7,0,,,,,,50.02,Human
17,22.45,0,22.0,55,16.8,-0.9,7.6,15.3,0.6,1.6,0.2,-3.3,0.8,0,,,,,,50.02,Human
17,22.5,0,22.05,56,17.0,-0.9,7.5,15.3,1.1,1.4,0.2,-2.6,0.6,1,22.5,7.5,15.3,1.4,-0.7,49.13,Human
17,22.55,0,22.1,56,16.9,-0.9,7.6,15.3,1.0,1.4,0.2,-2.6,0.6,0,,,,,,49.13,Human
17,22.6,0,22.15,56,16.9,-0.9,7.7,15.3,0.8,1.4,0.2,-2.6,0.7,0,,,,,,49.13,Human
17,22.65,0,22.2,56,16.9,-0.9,7.7,15.3,0.7,1.4,0.2,-2.6,0.7,0,,,,,,49.13,Human
17,22.7,0,22.25,56,16.8,-0.9,7.8,15.3,0.6,1.4,0.2,-2.6,0.7,0,,,,,,49.13,Human
17,22.75,0,22.3,56,16.8,-0.9,7.9,15.4,0.4,1.4,0.2,-2.6,0.8,0,,,,,,49.13,Human
17,22.8,0,22.35,56,16.8,-0.9,7.9,15.4,0.3,1.4,0.2,-2.6,0.8,0,,,,,,49.13,Human
17,22.85,0,22.4,56,16.7,-0.9,8.0,15.4,0.2,1.4,0.2,-2.6,0.8,0,,,,,,49.13,Human
17,22.9,0,22.45,56,16.7,-0.9,8.1,15.4,0.0,1.4,0.2,-2.6,0.8,0,,,,,,49.13,Human
17,22.95,0,22.5,56,16.7,-0.9,8.2,15.4,-0.1,1.4,0.2,-2.6,0.9,0,,,,,,49.13,Human
17,23.0,0,22.55,56,16.6,-0.9,8.2,15.4,-0.2,1.4,0.2,-2.6,0.9,0,,,,,,49.13,Human
17,23.05,0,22.6,57,16.3,-0.9,7.2,14.5,-2.4,0.5,-0.7,-4.5,0.3,1,23.05,7.1,14.4,-2.9,-1.0,48.37,Human
17,23.1,0,22.65,57,16.3,-0.9,7.3,14.4,-2.7,0.5,-0.7,-4.5,0.3,0,,,,,,48.37,Human
17,23.15,0,22.7,57,16.2,-0.9,7.3,14.4,-2.9,0.5,-0.7,-4.5,0.4,0,,,,,,48.37,Human
17,23.2,0,22.75,57,16.2,-0.9,7.3,14.4,-3.1,0.5,-0.7,-4.5,0.5,0,,,,,,48.37,Human
17,23.25,0,22.8,57,16.2,-0.9,7.3,14.3,-3.3,0.5,-0.7,-4.5,0.5,0,,,,,,48.37,Human
17,23.3,0,22.85,57,16.1,-0.9,7.4,14.3,-3.6,0.5,-0.7,-4.5,0.6,0,,,,,,48.37,Human
17,23.35,0,22.9,57,16.1,-0.9,7.4,14.3,-3.8,0.5,-0.7,-4.5,0.7,0,,,,,,48.37,Human
17,23.4,0,22.95,57,16.0,-0.9,7.4,14.2,-4.0,0.5,-0.7,-4.5,0.7,0,,,,,,48.37,Human
17,23.45,0,23.0,57,16.0,-0.9,7.4,14.2,-4.2,0.5,-0.7,-4.5,0.8,0,,,,,,48.37,Human
17,23.5,0,23.05,57,15.9,-0.9,7.5,14.2,-4.5,0.5,-0.7,-4.5,0.9,0,,,,,,48.37,Human
17,23.55,0,23.1,57,15.9,-0.9,7.5,14.1,-4.7,0.5,-0.7,-4.5,0.9,0,,,,,,48.37,Human
17,23.6,0,23.15,57,15.8,-0.9,7.5,14.1,-4.9,0.5,-0.7,-4.5,1.0,0,,,,,,48.37,Human
17,23.65,0,23.2,57,15.8,-0.9,7.5,14.1,-5.1,0.5,-0.7,-4.5,1.1,0,,,,,,48.37,Human
17,23.7,0,23.25,57,15.7,-0.9,7.6,14.0,-5.3,0.5,-0.7,-4.5,1.1,0,,,,,,48.37,Human
17,23.75,0,23.3,57,15.7,-0.9,7.6,14.0,-5.6,0.5,-0.7,-4.5,1.2,0,,,,,,48.37,Human
17,23.8,0,23.35,57,15.6,-0.9,7.6,14.0,-5.8,0.5,-0.7,-4.5,1.3,0,,,,,,48.37,Human
17,23.85,0,23.4,57,15.6,-0.9,7.6,13.9,-6.0,0.5,-0.7,-4.5,1.3,0,,,,,,48.37,Human
17,23.9,0,23.45,57,15.5,-0.9,7.6,13.9,-6.2,0.5,-0.7,-4.5,1.4,0,,,,,,48.37,Human
17,23.95,0,23.5,57,15.5,-0.9,7.7,13.9,-6.5,0.5,-0.7,-4.5,1.5,0,,,,,,48.37,Human
17,24.0,0,23.55,57,15.4,-0.9,7.7,13.8,-6.7,0.5,-0.7,-4.5,1.5,0,,,,,,48.37,Human
17,24.05,0,23.6,57,15.4,-0.9,7.7,13.8,-6.9,0.5,-0.7,-4.5,1.6,0,,,,,,48.37,Human
36,31.15,0,30.7,16,4.8,-1.1,1.8,2.9,3.3,-2.1,-0.3,3.1,1.2,1,31.15,1.8,2.8,3.6,-1.5,6.07,Human
36,31.2,0,30.75,17,4.8,-1.1,1.7,3.1,3.4,-2.1,-0.1,3.0,1.3,1,31.2,1.7,3.3,3.1,-1.0,5.69,Human
36,31.25,0,30.8,18,4.8,-1.1,1.5,3.1,3.5,-2.1,-0.1,3.0,1.4,1,31.25,1.5,3.1,3.4,-1.0,5.36,Human
36,31.3,0,30.85,19,4.8,-1.1,1.5,2.8,3.7,-2.0,-0.4,3.1,1.5,1,31.3,1.7,2.3,3.9,-1.0,5.07,Human
36,31.35,0,30.9,20,4.8,-1.1,1.5,2.1,4.1,-1.9,-1.1,3.3,1.7,1,31.35,1.7,1.3,4.4,-1.0,4.81,Human
36,31.4,0,30.95,20,4.7,-1.1,1.4,2.1,4.2,-1.9,-1.1,3.3,1.9,0,,,,,,4.81,Human
36,31.45,0,31.0,21,4.8,-1.1,1.4,1.4,4.5,-1.8,-1.7,3.3,2.1,1,31.45,1.5,0.9,4.6,-0.8,4.57,Human
36,31.5,0,31.05,21,4.7,-1.1,1.4,1.3,4.6,-1.8,-1.7,3.3,2.3,0,,,,,,4.57,Human
36,31.55,0,31.1,22,4.8,-1.1,1.4,1.9,4.4,-1.6,-1.1,3.0,1.9,1,31.55,1.5,2.4,4.0,-1.0,4.38,Human
36,31.6,0,31.15,23,4.8,-1.1,-0.8,1.5,4.2,-4.0,-1.4,2.5,2.4,1,31.6,-3.2,1.2,3.5,-0.7,4.24,Human
36,31.65,0,31.2,23,4.8,-1.1,-1.0,1.5,4.3,-4.0,-1.4,2.5,2.7,0,,,,,,4.24,Human
36,31.7,0,31.25,23,4.7,-1.1,-1.2,1.4,4.4,-4.0,-1.4,2.5,3.0,0,,,,,,4.24,Human
36,31.75,0,31.3,23,4.7,-1.1,-1.4,1.3,4.5,-4.0,-1.4,2.5,3.2,0,,,,,,4.24,Human
36,31.8,0,31.35,24,4.3,-1.1,0.2,1.6,0.2,-2.0,-1.0,-2.2,-0.6,1,31.8,1.1,1.8,-3.5,-1.0,6.81,Human
36,31.85,0,31.4,25,4.2,-1.1,0.6,1.4,-1.5,-1.5,-1.2,-3.9,0.8,1,31.85,1.0,1.3,-3.7,-1.0,7.11,Human
36,31.9,0,31.45,26,4.1,-1.1,0.8,1.6,-2.4,-1.2,-0.8,-4.6,2.1,1,31.9,1.1,2.0,-3.4,-1.0,6.93,Human
36,31.95,0,31.5,27,4.1,-1.1,0.9,2.0,-2.8,-1.0,-0.4,-4.8,2.9,1,31.95,1.0,2.4,-3.1,-1.0,6.68,Human
36,32.0,0,31.55,28,4.0,-1.1,0.9,1.9,-3.2,-0.9,-0.5,-5.0,3.5,1,32.0,1.0,1.8,-3.5,-1.1,6.44,Human
36,32.05,0,31.6,28,4.0,-1.1,0.9,1.9,-3.4,-0.9,-0.5,-5.0,3.9,0,,,,,,6.44,Human
36,32.1,0,31.65,29,4.0,-1.1,0.8,1.7,-3.7,-0.9,-0.7,-5.0,4.1,1,32.1,0.9,1.6,-3.7,-1.1,6.21,Human
36,32.15,0,31.7,29,3.9,-1.1,0.8,1.7,-3.9,-0.9,-0.7,-5.0,4.5,0,,,,,,6.21,Human
36,32.2,0,31.75,29,3.9,-1.1,0.8,1.6,-4.2,-0.9,-0.7,-5.0,4.9,0,,,,,,6.21,Human
36,32.25,0,31.8,30,4.0,-1.0,0.8,2.1,-3.7,-0.7,-0.0,-4.2,3.9,1,32.25,0.9,2.5,-3.1,-1.0,6.05,Human
36,32.3,0,31.85,31,4.0,-1.0,0.8,2.6,-3.3,-0.7,0.6,-3.6,3.2,1,32.3,0.9,3.1,-2.5,-0.8,5.92,Human
36,32.35,0,31.9,32,3.7,-1.0,0.7,2.7,-2.8,-0.8,0.6,-2.8,2.4,1,32.35,0.6,2.8,-1.6,-0.7,5.84,Human
36,32.4,0,31.95,32,3.6,-1.0,0.7,2.7,-2.9,-0.8,0.6,-2.8,2.5,0,,,,,,5.84,Human
36,32.45,0,32.0,33,3.5,-1.0,0.6,2.8,-2.4,-0.8,0.6,-2.0,1.8,1,32.45,0.6,2.8,-1.5,-0.5,5.73,Human
36,32.5,0,32.05,34,3.4,-0.9,0.6,2.9,-2.1,-0.8,0.7,-1.5,1.4,1,32.5,0.6,2.9,-1.3,-0.5,5.6,Human
36,32.55,0,32.1,34,3.3,-0.9,0.6,2.9,-2.1,-0.8,0.7,-1.5,1.4,0,,,,,,5.6,Human
36,32.6,0,32.15,34,3.3,-0.9,0.5,2.9,-2.2,-0.8,0.7,-1.5,1.5,0,,,,,,5.6,Human
36,32.65,0,32.2,34,3.3,-0.9,0.5,3.0,-2.3,-0.8,0.7,-1.5,1.5,0,,,,,,5.6,Human
36,32.7,0,32.25,34,3.3,-0.9,0.4,3.0,-2.4,-0.8,0.7,-1.5,1.6,0,,,,,,5.6,Human
36,32.75,0,32.3,34,3.2,-0.9,0.4,3.0,-2.4,-0.8,0.7,-1.5,1.7,0,,,,,,5.6,Human
36,32.8,0,32.35,34,3.2,-0.9,0.4,3.1,-2.5,-0.8,0.7,-1.5,1.7,0,,,,,,5.6,Human
36,32.85,0,32.4,34,3.2,-0.9,0.3,3.1,-2.6,-0.8,0.7,-1.5,1.8,0,,,,,,5.6,Human
36,32.9,0,32.45,34,3.1,-0.9,0.3,3.1,-2.7,-0.8,0.7,-1.5,1.9,0,,,,,,5.6,Human
36,32.95,0,32.5,34,3.1,-0.9,0.2,3.2,-2.7,-0.8,0.7,-1.5,1.9,0,,,,,,5.6,Human
36,33.0,0,32.55,34,3.1,-0.9,0.2,3.2,-2.8,-0.8,0.7,-1.5,2.0,0,,,,,,5.6,Human
36,33.05,0,32.6,34,3.1,-0.9,0.2,3.2,-2.9,-0.8,0.7,-1.5,2.1,0,,,,,,5.6,Human
36,33.1,0,32.65,34,3.0,-0.9,0.1,3.3,-3.0,-0.8,0.7,-1.5,2.2,0,,,,,,5.6,Human
36,33.15,0,32.7,34,3.0,-0.9,0.1,3.3,-3.0,-0.8,0.7,-1.5,2.2,0,,,,,,5.6,Human
36,33.2,0,32.75,34,3.0,-0.9,0.0,3.3,-3.1,-0.8,0.7,-1.5,2.3,0,,,,,,5.6,Human
36,33.25,0,32.8,34,3.0,-0.9,0.0,3.4,-3.2,-0.8,0.7,-1.5,2.4,0,,,,,,5.6,Human
36,33.3,0,32.85,34,2.9,-0.9,-0.0,3.4,-3.3,-0.8,0.7,-1.5,2.5,0,,,,,,5.6,Human
