curr_timestamp,timestamp,Radar id,Frame number,x,y,z,doppler,snr,range
2025-10-05 13:41:01.028,3.45,0,69,-10.66059,10.3001,46.53419,-9.095,47,48.838
2025-10-05 13:41:02.809,5.25,0,105,15.22942,74.28258,-29.59118,-7.146,46,81.397
2025-10-05 13:41:03.912,6.3500000000000005,0,127,-33.27628,15.36137,-42.55709,-10.394,53,56.164
2025-10-05 13:41:03.912,6.3500000000000005,0,127,15.76245,48.4429,23.64781,-10.394,53,56.164
2025-10-05 13:41:05.416,7.8500000000000005,0,157,-36.95672,20.61894,-0.76719,-7.633,52,42.326
2025-10-05 13:41:05.819,8.25,0,165,11.57436,27.08294,9.44812,-3.411,57,30.931
2025-10-05 13:41:07.326,9.75,0,195,9.74683,23.53626,5.43071,-3.736,55,26.047
2025-10-05 13:41:07.526,9.950000000000001,0,199,8.65539,23.03826,5.57054,-3.411,58,25.233
2025-10-05 13:41:07.932,10.350000000000001,0,207,17.66613,7.44283,-13.7737,-3.898,57,23.605
2025-10-05 13:41:07.932,10.350000000000001,0,207,8.09697,21.64188,4.82396,-3.898,57,23.605
2025-10-05 13:41:07.964,10.4,0,208,-52.99837,22.25939,-11.41657,-8.121,51,58.606
2025-10-05 13:41:08.032,10.450000000000001,0,209,7.81777,19.82198,8.08757,-3.411,97,22.791
2025-10-05 13:41:08.064,10.5,0,210,7.81777,20.65362,5.6345,-3.573,86,22.791
2025-10-05 13:41:08.510,10.950000000000001,0,219,7.9193,19.09616,4.52808,-3.411,62,21.163
2025-10-05 13:41:08.710,11.15,0,223,7.9193,18.35635,6.94344,-3.736,54,21.163
2025-10-05 13:41:08.868,11.3,0,226,3.95965,28.61841,-13.15457,-6.821,48,31.745
2025-10-05 13:41:08.868,11.3,0,226,-24.7478,18.50899,-7.25937,-6.821,48,31.745
2025-10-05 13:41:08.968,11.4,0,228,6.98015,18.4643,4.94361,-3.248,57,20.349
2025-10-05 13:41:09.010,11.450000000000001,0,229,14.62024,6.27497,-11.33582,-3.248,57,19.535
2025-10-05 13:41:09.010,11.450000000000001,0,229,7.31012,17.00267,6.2529,-3.248,57,19.535
2025-10-05 13:41:09.109,11.55,0,231,14.62024,4.68621,-12.07954,-3.248,91,19.535
2025-10-05 13:41:09.109,11.55,0,231,7.31012,17.0985,5.98589,-3.248,91,19.535
2025-10-05 13:41:09.168,11.600000000000001,0,232,12.84348,4.92892,-12.69798,-3.248,65,18.721
2025-10-05 13:41:09.168,11.600000000000001,0,232,5.83794,16.54209,6.53952,-3.248,65,18.721
2025-10-05 13:41:09.209,11.65,0,233,7.31012,17.13412,5.88316,-3.086,116,19.535
2025-10-05 13:41:09.272,11.700000000000001,0,234,7.00553,16.48551,5.44409,-3.411,97,18.721
2025-10-05 13:41:09.309,11.75,0,235,14.59486,3.79109,-11.09529,-3.736,62,18.721
2025-10-05 13:41:09.309,11.75,0,235,8.17312,16.7111,2.10402,-3.736,62,18.721
2025-10-05 13:41:09.370,11.8,0,236,7.00553,17.25914,1.87946,-3.086,73,18.721
2025-10-05 13:41:09.409,11.850000000000001,0,237,7.25936,14.72718,7.14737,-3.086,70,17.907
2025-10-05 13:41:09.472,11.9,0,238,6.70094,15.58503,5.73387,-2.923,115,17.907
2025-10-05 13:41:09.572,12.0,0,240,12.84348,2.5248,-12.22062,-2.923,107,17.907
2025-10-05 13:41:09.572,12.0,0,240,6.14253,16.07764,4.94487,-2.923,107,17.907
2025-10-05 13:41:09.609,12.05,0,241,6.14253,15.62045,6.2405,-3.086,66,17.907
2025-10-05 13:41:09.672,12.100000000000001,0,242,6.14253,15.81043,5.74217,-3.736,70,17.907
2025-10-05 13:41:09.672,12.100000000000001,0,242,6.70094,15.98861,4.48718,-2.923,79,17.907
2025-10-05 13:41:09.872,12.3,0,246,6.39636,14.80248,5.67067,-2.761,89,17.093
2025-10-05 13:41:09.908,12.350000000000001,0,247,6.39636,14.97083,5.21003,-2.761,66,17.093
2025-10-05 13:41:10.076,12.5,0,250,12.18353,3.24821,-10.29707,-2.923,69,16.279
2025-10-05 13:41:10.076,12.5,0,250,6.09177,13.01064,7.65719,-2.923,69,16.279
