track_id,timestamp,Radar id,time_from_start,num assoc,range,doppler,x,y,z,vx,vy,vz,calc_dopp,is assoc,assoc_timestamp,assoc_x,assoc_y,assoc_z,assoc_dopp,z var,class
12,11.25,0,11.15,16,22.1,-0.5,5.4,10.9,18.4,0.1,1.4,2.6,2.8,1,11.25,5.5,11.0,18.2,-0.7,222.52,Human
12,11.3,0,11.2,16,22.0,-0.5,5.4,11.0,18.6,0.1,1.4,2.6,2.9,0,,,,,,222.52,Human
12,11.35,0,11.25,16,22.0,-0.5,5.4,11.0,18.7,0.1,1.4,2.6,2.9,0,,,,,,222.52,Human
12,11.4,0,11.3,16,22.0,-0.5,5.4,11.1,18.8,0.1,1.4,2.6,2.9,0,,,,,,222.52,Human
12,11.45,0,11.35,16,21.9,-0.5,5.4,11.2,18.9,0.1,1.4,2.6,2.9,0,,,,,,222.52,Human
12,11.5,0,11.4,16,21.9,-0.5,5.4,11.2,19.1,0.1,1.4,2.6,3.0,0,,,,,,222.52,Human
12,11.55,0,11.45,16,21.9,-0.5,5.4,11.3,19.2,0.1,1.4,2.6,3.0,0,,,,,,222.52,Human
12,11.6,0,11.5,16,21.8,-0.5,5.5,11.4,19.3,0.1,1.4,2.6,3.0,0,,,,,,222.52,Human
12,11.65,0,11.55,16,21.8,-0.5,5.5,11.5,19.4,0.1,1.4,2.6,3.0,0,,,,,,222.52,Human
12,11.7,0,11.6,16,21.8,-0.5,5.5,11.5,19.6,0.1,1.4,2.6,3.1,0,,,,,,222.52,Human
12,11.75,0,11.65,16,21.7,-0.5,5.5,11.6,19.7,0.1,1.4,2.6,3.1,0,,,,,,222.52,Human
12,11.8,0,11.7,16,21.7,-0.5,5.5,11.7,19.8,0.1,1.4,2.6,3.1,0,,,,,,222.52,Human
12,11.85,0,11.75,16,21.7,-0.5,5.5,11.7,20.0,0.1,1.4,2.6,3.1,0,,,,,,222.52,Human
12,11.9,0,11.8,16,21.6,-0.5,5.5,11.8,20.1,0.1,1.4,2.6,3.2,0,,,,,,222.52,Human
12,11.95,0,11.85,16,21.6,-0.5,5.5,11.9,20.2,0.1,1.4,2.6,3.2,0,,,,,,222.52,Human
12,12.0,0,11.9,16,21.6,-0.5,5.5,11.9,20.3,0.1,1.4,2.6,3.2,0,,,,,,222.52,Human
12,12.05,0,11.95,16,21.5,-0.5,5.5,12.0,20.5,0.1,1.4,2.6,3.2,0,,,,,,222.52,Human
12,12.1,0,12.0,16,21.5,-0.5,5.5,12.1,20.6,0.1,1.4,2.6,3.3,0,,,,,,222.52,Human
12,12.15,0,12.05,16,21.5,-0.5,5.5,12.2,20.7,0.1,1.4,2.6,3.3,0,,,,,,222.52,Human
12,12.2,0,12.1,16,21.4,-0.5,5.5,12.2,20.9,0.1,1.4,2.6,3.3,0,,,,,,222.52,Human
12,12.25,0,12.15,16,21.4,-0.5,5.5,12.3,21.0,0.1,1.4,2.6,3.3,0,,,,,,222.52,Human
21,15.35,0,15.25,16,22.5,-0.6,5.3,10.9,20.0,-1.3,-0.8,7.2,5.7,1,15.35,5.7,11.4,18.9,-0.7,152.47,Human
21,15.4,0,15.3,16,22.4,-0.6,5.3,10.9,20.4,-1.3,-0.8,7.2,5.9,0,,,,,,152.47,Human
21,15.45,0,15.35,16,22.4,-0.6,5.2,10.8,20.7,-1.3,-0.8,7.2,6.0,0,,,,,,152.47,Human
21,15.5,0,15.4,16,22.4,-0.6,5.1,10.8,21.1,-1.3,-0.8,7.2,6.1,0,,,,,,152.47,Human
21,15.55,0,15.45,17,22.6,-0.6,5.5,6.7,21.5,-0.9,-5.0,7.3,5.2,1,15.55,5.7,5.1,21.5,-0.7,142.94,Human
21,15.6,0,15.5,17,22.6,-0.6,5.5,6.5,21.8,-0.9,-5.0,7.3,5.4,0,,,,,,142.94,Human
21,15.65,0,15.55,17,22.5,-0.6,5.4,6.2,22.2,-0.9,-5.0,7.3,5.5,0,,,,,,142.94,Human
21,15.7,0,15.6,17,22.5,-0.6,5.4,6.0,22.6,-0.9,-5.0,7.3,5.7,0,,,,,,142.94,Human
21,15.75,0,15.65,17,22.5,-0.6,5.3,5.7,22.9,-0.9,-5.0,7.3,5.9,0,,,,,,142.94,Human
21,15.8,0,15.7,17,22.5,-0.6,5.3,5.5,23.3,-0.9,-5.0,7.3,6.1,0,,,,,,142.94,Human
21,15.85,0,15.75,17,22.4,-0.6,5.2,5.2,23.6,-0.9,-5.0,7.3,6.3,0,,,,,,142.94,Human
21,15.9,0,15.8,18,22.7,-0.6,5.0,5.7,22.2,-1.1,-4.3,5.5,4.1,1,15.9,5.0,5.8,21.5,-0.5,134.89,Human
21,15.95,0,15.85,18,22.6,-0.6,5.0,5.4,22.5,-1.1,-4.3,5.5,4.2,0,,,,,,134.89,Human
21,16.0,0,15.9,18,22.6,-0.6,4.9,5.2,22.7,-1.1,-4.3,5.5,4.3,0,,,,,,134.89,Human
21,16.05,0,15.95,18,22.6,-0.6,4.9,5.0,23.0,-1.1,-4.3,5.5,4.4,0,,,,,,134.89,Human
21,16.1,0,16.0,18,22.6,-0.6,4.8,4.8,23.3,-1.1,-4.3,5.5,4.5,0,,,,,,134.89,Human
21,16.15,0,16.05,18,22.5,-0.6,4.7,4.6,23.6,-1.1,-4.3,5.5,4.6,0,,,,,,134.89,Human
21,16.2,0,16.1,18,22.5,-0.6,4.7,4.4,23.8,-1.1,-4.3,5.5,4.8,0,,,,,,134.89,Human
21,16.25,0,16.15,18,22.5,-0.6,4.6,4.2,24.1,-1.1,-4.3,5.5,4.9,0,,,,,,134.89,Human
21,16.3,0,16.2,18,22.5,-0.6,4.6,3.9,24.4,-1.1,-4.3,5.5,5.0,0,,,,,,134.89,Human
21,16.35,0,16.25,18,22.4,-0.6,4.5,3.7,24.7,-1.1,-4.3,5.5,5.1,0,,,,,,134.89,Human
21,16.4,0,16.3,19,22.7,-0.6,4.3,11.7,-9.6,-1.3,3.3,-25.2,12.1,1,16.4,4.3,12.9,-18.3,-0.2,225.64,Human
21,16.5,0,16.4,20,22.3,-0.6,4.5,9.4,4.8,-0.8,0.2,-7.4,-1.7,1,16.5,4.8,7.5,20.1,-0.7,265.63,Human
21,16.55,0,16.45,20,22.3,-0.6,4.5,9.4,4.5,-0.8,0.2,-7.4,-1.6,0,,,,,,265.63,Human
21,16.6,0,16.5,20,22.3,-0.6,4.4,9.4,4.1,-0.8,0.2,-7.4,-1.5,0,,,,,,265.63,Human
21,16.65,0,16.55,20,22.3,-0.6,4.4,9.4,3.7,-0.8,0.2,-7.4,-1.3,0,,,,,,265.63,Human
21,16.7,0,16.6,21,22.1,-0.6,10.8,14.4,-1.0,6.2,5.6,-11.9,7.3,1,16.7,13.7,16.7,-4.1,-0.7,254.98,Human
21,16.75,0,16.65,21,22.1,-0.6,11.1,14.7,-1.6,6.2,5.6,-11.9,7.8,0,,,,,,254.98,Human
21,16.8,0,16.7,21,22.0,-0.6,11.4,15.0,-2.2,6.2,5.6,-11.9,8.2,0,,,,,,254.98,Human
21,16.85,0,16.75,21,22.0,-0.6,11.7,15.3,-2.8,6.2,5.6,-11.9,8.7,0,,,,,,254.98,Human
21,16.9,0,16.8,21,22.0,-0.6,12.0,15.5,-3.4,6.2,5.6,-11.9,9.2,0,,,,,,254.98,Human
21,16.95,0,16.85,21,21.9,-0.6,12.3,15.8,-4.0,6.2,5.6,-11.9,9.7,0,,,,,,254.98,Human
21,17.0,0,16.9,22,22.0,-0.5,12.4,17.5,-3.6,6.0,7.1,-11.0,10.8,1,17.0,12.3,17.9,-3.2,-0.3,242.92,Human
21,17.05,0,16.95,22,21.9,-0.5,12.7,17.8,-4.2,6.0,7.1,-11.0,11.3,0,,,,,,242.92,Human
21,17.1,0,17.0,22,21.9,-0.5,13.0,18.2,-4.7,6.0,7.1,-11.0,11.8,0,,,,,,242.92,Human
21,17.15,0,17.05,22,21.9,-0.5,13.3,18.6,-5.3,6.0,7.1,-11.0,12.3,0,,,,,,242.92,Human
21,17.2,0,17.1,22,21.9,-0.5,13.6,18.9,-5.8,6.0,7.1,-11.0,12.8,0,,,,,,242.92,Human
21,17.25,0,17.15,23,21.9,-0.5,12.7,18.4,-3.6,4.8,6.1,-8.2,9.3,1,17.25,12.3,18.1,-2.1,-0.3,232.66,Human
21,17.3,0,17.2,24,22.3,-0.5,12.5,19.0,-2.1,4.3,6.5,-6.4,8.5,1,17.3,12.1,19.3,0.0,-0.2,223.23,Human
21,17.35,0,17.25,24,22.3,-0.5,12.7,19.3,-2.5,4.3,6.5,-6.4,8.8,0,,,,,,223.23,Human
21,17.4,0,17.3,24,22.3,-0.5,12.9,19.7,-2.8,4.3,6.5,-6.4,9.0,0,,,,,,223.23,Human
