curr_timestamp,timestamp,Radar id,Frame number,x,y,z,doppler,snr,range
2025-10-05 13:57:38.258,0.30000000000000004,0,6,-1.37065,1.10311,4.55589,-0.162,64,4.884
2025-10-05 13:57:38.426,0.5,0,10,-1.42141,2.40118,4.96777,-0.162,103,5.698
2025-10-05 13:57:38.479,0.55,0,11,-1.37065,2.57569,3.91649,-0.162,76,4.884
2025-10-05 13:57:38.927,1.0,0,20,30.45883,52.9053,-0.34417,-0.162,54,61.048
2025-10-05 13:57:38.927,1.0,0,20,7.61471,24.0154,-55.60671,-0.162,54,61.048
2025-10-05 13:57:39.426,1.5,0,30,-1.67524,1.60303,4.29833,-0.162,71,4.884
2025-10-05 13:57:39.488,1.55,0,31,-1.37065,2.29273,-4.08857,-0.487,156,4.884
2025-10-05 13:57:39.588,1.6500000000000001,0,33,-1.37065,1.61773,4.39954,-0.487,167,4.884
2025-10-05 13:57:39.626,1.7000000000000002,0,34,-1.37065,1.85347,-4.30554,-0.65,158,4.884
2025-10-05 13:57:39.688,1.75,0,35,-1.37065,0.58504,-4.65089,-0.65,209,4.884
2025-10-05 13:57:39.725,1.8,0,36,-1.37065,1.37375,4.48173,-0.65,185,4.884
2025-10-05 13:57:39.825,1.9000000000000001,0,38,-1.06606,3.73374,2.96216,-0.162,62,4.884
2025-10-05 13:57:39.988,2.0500000000000003,0,41,-45.07907,31.11167,-25.06095,-2.761,46,60.234
2025-10-05 13:57:39.988,2.0500000000000003,0,41,54.47055,25.31856,4.47658,-2.761,46,60.234
2025-10-05 13:57:39.988,2.0500000000000003,0,41,-1.21835,3.08821,-3.58194,-0.487,188,4.884
2025-10-05 13:57:40.192,2.25,0,45,-1.24374,4.73953,2.90772,-0.162,74,5.698
2025-10-05 13:57:41.128,3.2,0,64,2.41132,11.54999,-9.99815,-0.65,125,15.465
2025-10-05 13:57:41.196,3.25,0,65,-35.17995,21.53684,-34.41791,-7.146,47,53.722
2025-10-05 13:57:41.196,3.25,0,65,36.85519,28.6923,26.54249,-7.146,47,53.722
2025-10-05 13:57:41.228,3.3000000000000003,0,66,2.41132,11.76493,-9.74431,-0.974,130,15.465
2025-10-05 13:57:41.274,3.35,0,67,1.92906,13.10903,-7.9757,-0.974,123,15.465
2025-10-05 13:57:41.532,3.6,0,72,1.92906,11.09254,-10.60254,-0.974,96,15.465
2025-10-05 13:57:41.732,3.8000000000000003,0,76,-1.24374,4.42006,3.37358,-0.162,91,5.698
2025-10-05 13:57:41.975,4.05,0,81,2.28441,11.36618,-8.95862,-0.65,71,14.651
2025-10-05 13:57:42.936,5.0,0,100,9.41686,38.82155,16.28821,-6.334,48,43.14
2025-10-05 13:57:42.936,5.0,0,100,2.28441,11.49663,-8.79059,-0.812,108,14.651
2025-10-05 13:57:43.177,5.25,0,105,2.28441,13.07523,-6.20365,-0.65,63,14.651
2025-10-05 13:57:43.277,5.3500000000000005,0,107,1.726,10.39116,-8.97335,-0.812,78,13.837
2025-10-05 13:57:43.842,5.9,0,118,1.726,12.84447,-4.84942,-2.274,68,13.837
2025-10-05 13:57:44.144,6.2,0,124,2.589,9.6491,-9.57436,-0.487,83,13.837
2025-10-05 13:57:44.244,6.300000000000001,0,126,2.03059,10.88535,-6.85552,-0.65,61,13.024
2025-10-05 13:57:44.380,6.45,0,129,2.03059,10.29687,-7.71125,-2.274,62,13.024
2025-10-05 13:57:44.580,6.65,0,133,25.68695,10.62189,25.08598,-2.761,46,37.443
2025-10-05 13:57:44.580,6.65,0,133,-35.02766,13.14111,1.52472,-2.761,46,37.443
2025-10-05 13:57:44.880,6.95,0,139,1.62447,10.69194,-7.25642,-0.812,91,13.024
2025-10-05 13:57:45.184,7.25,0,145,1.21835,10.36373,-7.79237,-0.812,82,13.024
2025-10-05 13:57:45.627,7.7,0,154,1.62447,11.37281,-6.13453,-0.65,83,13.024
2025-10-05 13:57:45.826,7.9,0,158,-0.4315,13.83042,-0.09728,-0.487,87,13.837
2025-10-05 13:57:45.884,7.95,0,159,1.90368,9.37415,-7.58779,-0.65,64,12.21
2025-10-05 13:57:46.326,8.4,0,168,1.52294,10.03984,-6.77904,-0.65,88,12.21
2025-10-05 13:57:46.489,8.55,0,171,-0.83762,7.39873,4.97247,-0.487,157,8.954
2025-10-05 13:57:46.524,8.6,0,172,1.90368,9.79436,-7.03703,-0.812,106,12.21
2025-10-05 13:57:46.524,8.6,0,172,-0.83762,7.81055,4.29674,-0.487,150,8.954
2025-10-05 13:57:46.588,8.65,0,173,0.0,48.47189,-42.25441,-6.009,45,64.304
2025-10-05 13:57:46.688,8.75,0,175,1.90368,9.7587,-7.08639,-0.487,103,12.21
2025-10-05 13:57:46.829,8.9,0,178,-0.12691,3.51526,-2.04707,-0.65,79,4.07
2025-10-05 13:57:47.292,9.35,0,187,32.48942,32.02109,-25.15715,-3.573,61,52.094
2025-10-05 13:57:47.292,9.35,0,187,-1.62447,35.30163,38.27467,-3.573,61,52.094
2025-10-05 13:57:47.392,9.450000000000001,0,189,1.77677,9.71457,-5.68591,-0.65,75,11.396
2025-10-05 13:57:47.428,9.5,0,190,-1.06606,2.90979,-3.7747,-0.325,91,4.884
2025-10-05 13:57:47.528,9.600000000000001,0,192,-1.52294,5.30131,5.98595,-0.65,93,8.14
2025-10-05 13:57:47.528,9.600000000000001,0,192,1.42141,10.49074,-4.21701,-0.487,82,11.396
2025-10-05 13:57:47.795,9.850000000000001,0,197,1.77677,9.75901,-5.60929,-0.65,106,11.396
2025-10-05 13:57:47.828,9.9,0,198,-1.52294,7.61243,5.92776,-0.65,84,9.768
2025-10-05 13:57:48.096,10.15,0,203,10.05142,29.52212,17.60981,-6.334,48,35.815
2025-10-05 13:57:48.096,10.15,0,203,1.42141,9.07944,-6.73815,-0.65,76,11.396
2025-10-05 13:57:48.432,10.5,0,210,-0.83762,7.62484,4.61827,-0.65,136,8.954
2025-10-05 13:57:48.533,10.600000000000001,0,212,4.44191,3.52943,0.52665,-6.984,47,5.698
2025-10-05 13:57:48.533,10.600000000000001,0,212,5.02571,18.16923,-19.13467,-6.659,46,26.861
2025-10-05 13:57:48.679,10.75,0,215,1.64985,8.82011,-5.6084,-0.812,80,10.582
2025-10-05 13:57:48.832,10.9,0,218,1.64985,8.61633,-5.9167,-2.599,72,10.582
2025-10-05 13:57:49.079,11.15,0,223,30.86495,53.59028,1.52008,-0.162,60,61.862
2025-10-05 13:57:49.079,11.15,0,223,9.6453,36.68196,-48.86999,-0.162,60,61.862
2025-10-05 13:57:49.136,11.200000000000001,0,224,0.98991,8.36098,-6.40973,-0.812,83,10.582
2025-10-05 13:57:49.136,11.200000000000001,0,224,-0.25382,3.90219,-1.1279,-0.65,95,4.07
2025-10-05 13:57:49.336,11.4,0,228,1.52294,7.9466,-5.47166,-2.599,94,9.768
2025-10-05 13:57:49.336,11.4,0,228,5.48259,6.70717,4.51242,-2.599,94,9.768
2025-10-05 13:57:49.537,11.600000000000001,0,232,1.52294,8.33163,-4.86534,-0.65,96,9.768
2025-10-05 13:57:49.877,11.950000000000001,0,239,-3.07127,4.68301,-6.98606,-0.65,91,8.954
2025-10-05 13:57:50.976,13.05,0,261,-0.25382,3.67232,-1.73589,-0.65,46,4.07
2025-10-05 13:57:51.080,13.15,0,263,1.39603,7.07013,-5.31344,-0.812,89,8.954
2025-10-05 13:57:51.549,13.600000000000001,0,272,1.01529,7.26544,-3.52666,-0.812,94,8.14
2025-10-05 13:57:51.727,13.8,0,276,1.01529,7.45632,-3.10277,-2.274,90,8.14
2025-10-05 13:57:51.927,14.0,0,280,-1.24374,3.70706,4.14435,-0.162,82,5.698
2025-10-05 13:57:51.927,14.0,0,280,-3.37585,4.55334,-0.57922,-0.162,82,5.698
2025-10-05 13:57:52.285,14.350000000000001,0,287,1.01529,7.55655,-2.85001,-2.274,82,8.14
2025-10-05 13:57:52.528,14.600000000000001,0,292,1.37065,5.66027,-4.44399,-0.65,78,7.326
2025-10-05 13:57:52.528,14.600000000000001,0,292,0.0,15.22775,-2.70097,-0.162,104,15.465
2025-10-05 13:57:53.429,15.5,0,310,0.863,18.54313,20.5259,-6.984,46,27.675
2025-10-05 13:57:53.429,15.5,0,310,-9.493,22.58961,-12.86457,-6.984,46,27.675
2025-10-05 13:57:53.592,15.65,0,313,-1.2945,13.21327,-3.89999,-0.162,81,13.837
2025-10-05 13:57:53.629,15.700000000000001,0,314,1.14221,6.59174,-2.98508,-0.65,75,7.326
2025-10-05 13:57:53.892,15.950000000000001,0,319,-11.04133,48.4087,50.49266,-0.162,99,70.815
2025-10-05 13:57:53.992,16.05,0,321,15.10251,39.5065,54.75452,-0.162,51,69.187
2025-10-05 13:57:53.992,16.05,0,321,43.15002,45.91808,-28.57467,-0.162,51,69.187
2025-10-05 13:57:54.192,16.25,0,325,-0.25382,3.92436,-1.04818,-0.65,67,4.07
2025-10-05 13:57:54.228,16.3,0,326,1.21835,5.59973,-3.09219,-0.974,103,6.512
2025-10-05 13:57:54.428,16.5,0,330,-13.24959,48.81528,49.56146,-0.162,118,70.815
2025-10-05 13:57:54.675,16.75,0,335,-1.06606,2.54155,4.98687,-0.487,103,5.698
2025-10-05 13:57:56.476,18.55,0,371,-1.52294,16.08651,1.98089,-0.487,66,16.279
2025-10-05 13:57:57.144,19.200000000000003,0,384,0.71071,5.27732,-2.02722,-0.65,76,5.698
2025-10-05 13:57:57.444,19.5,0,390,1.21835,5.51968,-3.23292,-2.436,117,6.512
2025-10-05 13:57:57.444,19.5,0,390,36.65213,49.8023,-1.7964,-0.162,54,61.862
2025-10-05 13:57:57.880,19.950000000000003,0,399,1.21835,5.26776,-3.62896,-0.65,90,6.512
