curr_timestamp,timestamp,Radar id,Frame number,x,y,z,doppler,snr,range
2025-10-05 11:11:33.217,0.9,0,18,14.92483,6.53153,-15.93819,-7.471,47,22.791
2025-10-05 11:11:33.477,1.1500000000000001,0,23,-3.8835,6.20669,0.24853,-5.035,46,7.326
2025-10-05 11:11:33.477,1.1500000000000001,0,23,-1.14221,1.68188,7.03797,-5.035,46,7.326
2025-10-05 11:11:33.577,1.25,0,25,-3.24894,5.64069,0.17319,-5.522,62,6.512
2025-10-05 11:11:33.819,1.5,0,30,-3.65506,5.36228,0.53807,-4.06,65,6.512
2025-10-05 11:11:33.819,1.5,0,30,-1.01529,2.39768,-5.96853,-4.06,65,6.512
2025-10-05 11:11:33.819,1.5,0,30,-1.01529,3.00256,-5.68831,-3.573,54,6.512
2025-10-05 11:11:33.819,1.5,0,30,-3.65506,5.27598,1.09893,-3.573,54,6.512
2025-10-05 11:11:33.877,1.55,0,31,-1.01529,2.42245,-5.95852,-3.898,67,6.512
2025-10-05 11:11:33.914,1.6,0,32,-3.85812,5.09769,1.23755,-5.035,57,6.512
2025-10-05 11:11:33.914,1.6,0,32,-1.21835,3.61955,-5.27423,-5.035,57,6.512
2025-10-05 11:11:33.977,1.6500000000000001,0,33,-1.59909,5.1665,-4.94131,-3.573,70,7.326
2025-10-05 11:11:33.977,1.6500000000000001,0,33,-4.11194,5.7833,1.81982,-3.573,70,7.326
2025-10-05 11:11:34.014,1.7000000000000002,0,34,-1.21835,2.86177,-5.72092,-3.248,63,6.512
2025-10-05 11:11:34.014,1.7000000000000002,0,34,-3.65506,5.28916,1.03364,-3.248,63,6.512
2025-10-05 11:11:34.176,1.85,0,37,-3.65506,5.2759,1.09931,-3.248,83,6.512
2025-10-05 11:11:34.176,1.85,0,37,-1.01529,3.82453,-5.17158,-3.248,83,6.512
2025-10-05 11:11:34.317,2.0,0,40,-1.21835,3.87692,-5.08804,-3.086,78,6.512
2025-10-05 11:11:34.576,2.25,0,45,14.84868,22.14921,17.22393,-9.42,55,31.745
2025-10-05 11:11:35.314,3.0,0,60,-3.65506,5.22714,1.31173,-4.223,53,6.512
2025-10-05 11:11:35.718,3.4000000000000004,0,68,-1.42141,3.52263,-5.28901,-5.684,59,6.512
2025-10-05 11:11:35.718,3.4000000000000004,0,68,-3.85812,5.07708,1.31955,-5.684,59,6.512
2025-10-05 11:11:35.818,3.5,0,70,-3.65506,5.14352,1.60867,-5.035,74,6.512
2025-10-05 11:11:35.818,3.5,0,70,-1.01529,4.62438,-4.47071,-5.035,74,6.512
2025-10-05 11:11:35.818,3.5,0,70,32.36251,48.81013,17.23568,-3.411,52,61.048
2025-10-05 11:11:35.818,3.5,0,70,13.32574,50.19309,-32.09217,-3.411,52,61.048
2025-10-05 11:11:36.214,3.9000000000000004,0,78,-1.59909,4.11785,-5.84402,-3.573,69,7.326
2025-10-05 11:11:36.214,3.9000000000000004,0,78,-4.34038,5.51397,2.10323,-3.573,69,7.326
2025-10-05 11:11:36.277,3.95,0,79,-1.21835,4.3071,-4.72944,-3.736,69,6.512
2025-10-05 11:11:36.277,3.95,0,79,-3.85812,4.99244,1.61045,-3.736,69,6.512
2025-10-05 11:11:36.377,4.05,0,81,-1.21835,4.30572,-4.73069,-3.248,89,6.512
2025-10-05 11:11:36.377,4.05,0,81,-3.65506,5.29365,1.01039,-3.248,89,6.512
2025-10-05 11:11:36.475,4.15,0,83,-1.14221,4.63059,-5.56052,-3.573,77,7.326
2025-10-05 11:11:36.518,4.2,0,84,-1.42141,4.49854,-4.48841,-3.248,85,6.512
2025-10-05 11:11:36.518,4.2,0,84,-3.65506,4.9405,2.15291,-3.248,85,6.512
2025-10-05 11:11:36.574,4.25,0,85,-1.21835,4.20981,-4.81624,-3.086,93,6.512
2025-10-05 11:11:36.574,4.25,0,85,-3.65506,5.0519,1.87667,-3.086,93,6.512
2025-10-05 11:11:36.677,4.3500000000000005,0,87,-1.42141,3.95899,-4.97082,-3.086,81,6.512
2025-10-05 11:11:36.677,4.3500000000000005,0,87,-3.85812,5.00225,1.57969,-3.086,81,6.512
2025-10-05 11:11:36.717,4.4,0,88,-1.21835,3.75756,-5.17681,-3.086,51,6.512
