curr_timestamp,timestamp,Radar id,Frame number,x,y,z,doppler,snr,range
2025-10-05 13:25:58.714,0.9,0,18,6.14253,4.8953,-4.29809,-0.162,76,8.954
2025-10-05 13:25:58.714,0.9,0,18,2.79206,7.27132,4.41594,-0.162,76,8.954
2025-10-05 13:25:58.814,1.0,0,20,6.92939,6.17722,-5.07899,-0.325,130,10.582
2025-10-05 13:25:58.814,1.0,0,20,2.96974,8.39911,5.71018,-0.325,130,10.582
2025-10-05 13:25:59.518,1.7000000000000002,0,34,2.84282,8.47674,9.46971,-0.162,146,13.024
2025-10-05 13:25:59.518,1.7000000000000002,0,34,7.71624,10.4797,-0.49769,-0.162,146,13.024
2025-10-05 13:25:59.717,1.9000000000000001,0,38,-2.63977,35.96268,22.16406,-0.162,49,42.326
2025-10-05 13:25:59.717,1.9000000000000001,0,38,-19.79824,33.52536,-16.60146,-0.162,49,42.326
2025-10-05 13:25:59.776,1.9500000000000002,0,39,-34.95152,14.43693,-17.12463,-10.232,52,41.512
2025-10-05 13:25:59.776,1.9500000000000002,0,39,3.24894,7.50432,10.13616,-0.65,86,13.024
2025-10-05 13:25:59.776,1.9500000000000002,0,39,8.12236,9.86443,-2.51644,-0.65,86,13.024
2025-10-05 13:26:00.316,2.5,0,50,1.82753,42.54504,-40.26445,-0.162,50,58.606
2025-10-05 13:26:00.316,2.5,0,50,23.75789,47.85271,24.08998,-0.162,50,58.606
2025-10-05 13:26:00.480,2.6500000000000004,0,53,-3.8835,36.72203,18.96567,-0.162,54,41.512
2025-10-05 13:26:00.615,2.8000000000000003,0,56,0.0,44.605,-3.82096,-0.162,66,44.768
2025-10-05 13:26:00.983,3.1500000000000004,0,63,-2.7413,42.49302,10.90032,-0.162,77,43.954
2025-10-05 13:26:01.116,3.3000000000000003,0,66,5.40644,41.63322,-39.71583,-0.162,89,57.792
2025-10-05 13:26:01.116,3.3000000000000003,0,66,28.83436,50.00663,2.79616,-0.162,89,57.792
2025-10-05 13:26:01.214,3.4000000000000004,0,68,-1.47218,46.62999,-7.23095,-0.487,62,47.21
2025-10-05 13:26:01.214,3.4000000000000004,0,68,-5.58412,43.35817,9.64848,-0.162,60,44.768
2025-10-05 13:26:01.281,3.45,0,69,-3.95965,37.50736,19.21061,-0.162,87,42.326
2025-10-05 13:26:01.384,3.5500000000000003,0,71,-1.49756,46.25449,-12.82995,-0.325,69,48.024
2025-10-05 13:26:01.482,3.6500000000000004,0,73,-4.26424,45.25826,-3.35488,-0.325,62,45.582
2025-10-05 13:26:01.482,3.6500000000000004,0,73,-3.95965,40.95094,9.94337,-0.162,76,42.326
2025-10-05 13:26:01.519,3.7,0,74,-3.95965,41.83934,5.03181,-0.487,65,42.326
2025-10-05 13:26:01.588,3.75,0,75,5.55874,33.58809,-48.69965,-0.162,51,59.42
2025-10-05 13:26:01.620,3.8000000000000003,0,76,-2.84282,44.70115,-8.45426,-0.162,60,45.582
2025-10-05 13:26:01.687,3.85,0,77,-2.79206,43.93188,8.14864,-0.162,71,44.768
2025-10-05 13:26:01.718,3.9000000000000004,0,78,4.82265,4.85805,-4.40411,-0.487,68,8.14
2025-10-05 13:26:01.718,3.9000000000000004,0,78,-2.89359,46.07859,-4.58338,-0.162,94,46.396
2025-10-05 13:26:01.718,3.9000000000000004,0,78,-3.04588,48.72388,1.36985,-0.162,59,48.838
2025-10-05 13:26:01.787,3.95,0,79,5.86333,3.78669,-5.60809,-0.325,79,8.954
2025-10-05 13:26:01.866,4.05,0,81,-2.89359,45.90166,-6.10588,-0.162,49,46.396
2025-10-05 13:26:01.866,4.05,0,81,-2.94435,46.90963,-4.4303,-0.162,47,47.21
2025-10-05 13:26:01.918,4.1000000000000005,0,82,-4.26424,45.30621,2.62919,-0.325,76,45.582
2025-10-05 13:26:01.964,4.15,0,83,-2.41132,6.4247,13.8596,-0.65,99,15.465
