track_id,timestamp,Radar id,time_from_start,num assoc,range,doppler,x,y,z,vx,vy,vz,calc_dopp,is assoc,assoc_timestamp,assoc_x,assoc_y,assoc_z,assoc_dopp,z var,class,time_no_assoc,doppler history,range innov
19,26.15,0,25.2,29,14.4,-0.7,4.2,9.5,10.1,-0.5,-1.4,1.3,-0.2,0,,,,,,8.0,Human,0.3,-0.65,-0.199
19,26.2,0,25.25,29,14.3,-0.7,4.1,9.4,10.1,-0.5,-1.4,1.3,-0.2,0,,,,,,8.0,Human,0.35,-0.65,-0.232
19,26.25,0,25.3,30,14.5,-0.5,4.1,9.5,10.3,-0.5,-1.2,1.4,0.0,1,26.25,4.1,9.6,10.3,-0.5,7.72,Human,0,-0.487,0
19,26.3,0,25.35,30,14.5,-0.5,4.1,9.5,10.3,-0.5,-1.2,1.4,0.0,0,,,,,,7.72,Human,0.05,-0.487,-0.026
19,26.35,0,25.4,31,14.6,-0.5,3.8,9.9,10.1,-0.8,-0.8,1.1,0.1,1,26.35,3.7,10.2,9.9,-0.5,7.47,Human,0,-0.487,0
19,26.4,0,25.45,31,14.6,-0.5,3.8,9.8,10.2,-0.8,-0.8,1.1,0.1,0,,,,,,7.47,Human,0.05,-0.487,-0.025
19,26.45,0,25.5,32,14.6,-0.5,4.0,8.9,10.8,-0.5,-1.7,1.7,0.1,1,26.45,4.1,8.2,11.4,-0.5,7.27,Human,0,-0.487,0
19,26.5,0,25.55,32,14.6,-0.5,3.9,8.8,10.9,-0.5,-1.7,1.7,0.1,0,,,,,,7.27,Human,0.05,-0.487,-0.024
19,26.55,0,25.6,32,14.5,-0.5,3.9,8.7,11.0,-0.5,-1.7,1.7,0.1,0,,,,,,7.27,Human,0.1,-0.487,-0.049
19,26.6,0,25.65,32,14.5,-0.5,3.9,8.6,11.1,-0.5,-1.7,1.7,0.1,0,,,,,,7.27,Human,0.15,-0.487,-0.073
19,26.65,0,25.7,33,14.1,-0.6,3.9,9.0,10.2,-0.5,-1.2,0.8,-0.4,1,26.65,3.9,9.2,9.6,-0.7,7.12,Human,0,-0.65,0
19,26.75,0,25.8,34,14.0,-0.5,4.1,8.4,10.4,-0.1,-1.9,0.8,-0.6,1,26.75,4.3,8.0,10.5,-0.5,6.91,Human,0,-0.487,0
19,26.8,0,25.85,34,13.9,-0.5,4.1,8.3,10.4,-0.1,-1.9,0.8,-0.6,0,,,,,,6.91,Human,0.05,-0.487,-0.027
19,26.85,0,25.9,34,13.9,-0.5,4.1,8.2,10.5,-0.1,-1.9,0.8,-0.5,0,,,,,,6.91,Human,0.1,-0.487,-0.055
19,26.9,0,25.95,34,13.9,-0.5,4.1,8.1,10.5,-0.1,-1.9,0.8,-0.5,0,,,,,,6.91,Human,0.15,-0.487,-0.082
19,26.95,0,26.0,34,13.9,-0.5,4.1,8.0,10.6,-0.1,-1.9,0.8,-0.5,0,,,,,,6.91,Human,0.2,-0.487,-0.109
19,27.0,0,26.05,34,13.8,-0.5,4.1,7.9,10.6,-0.1,-1.9,0.8,-0.5,0,,,,,,6.91,Human,0.25,-0.487,-0.137
19,27.05,0,26.1,34,13.8,-0.5,4.0,7.8,10.6,-0.1,-1.9,0.8,-0.5,0,,,,,,6.91,Human,0.3,-0.487,-0.164
19,27.1,0,26.15,34,13.8,-0.5,4.0,7.7,10.7,-0.1,-1.9,0.8,-0.5,0,,,,,,6.91,Human,0.35,-0.487,-0.191
19,27.15,0,26.2,34,13.7,-0.5,4.0,7.6,10.7,-0.1,-1.9,0.8,-0.5,0,,,,,,6.91,Human,0.4,-0.487,-0.219
19,27.2,0,26.25,34,13.7,-0.5,4.0,7.5,10.8,-0.1,-1.9,0.8,-0.4,0,,,,,,6.91,Human,0.45,-0.487,-0.246
19,27.25,0,26.3,34,13.7,-0.5,4.0,7.4,10.8,-0.1,-1.9,0.8,-0.4,0,,,,,,6.91,Human,0.5,-0.487,-0.273
19,27.3,0,26.35,34,13.7,-0.5,4.0,7.3,10.8,-0.1,-1.9,0.8,-0.4,0,,,,,,6.91,Human,0.55,-0.487,-0.301
19,27.35,0,26.4,34,13.6,-0.5,4.0,7.2,10.9,-0.1,-1.9,0.8,-0.4,0,,,,,,6.91,Human,0.6,-0.487,-0.328
19,27.4,0,26.45,34,13.6,-0.5,4.0,7.1,10.9,-0.1,-1.9,0.8,-0.4,0,,,,,,6.91,Human,0.65,-0.487,-0.355
19,27.45,0,26.5,34,13.6,-0.5,4.0,7.0,11.0,-0.1,-1.9,0.8,-0.4,0,,,,,,6.91,Human,0.7,-0.487,-0.383
19,27.5,0,26.55,34,13.6,-0.5,4.0,7.0,11.0,-0.1,-1.9,0.8,-0.3,0,,,,,,6.91,Human,0.75,-0.487,-0.41
19,27.55,0,26.6,34,13.5,-0.5,4.0,6.9,11.1,-0.1,-1.9,0.8,-0.3,0,,,,,,6.91,Human,0.8,-0.487,-0.437
19,27.6,0,26.65,34,13.5,-0.5,4.0,6.8,11.1,-0.1,-1.9,0.8,-0.3,0,,,,,,6.91,Human,0.85,-0.487,-0.465
19,27.65,0,26.7,34,13.5,-0.5,4.0,6.7,11.1,-0.1,-1.9,0.8,-0.3,0,,,,,,6.91,Human,0.9,-0.487,-0.492
