curr_timestamp,timestamp,Radar id,Frame number,x,y,z,doppler,snr,range
2025-10-05 11:20:52.039,0.9500000000000001,0,19,1.24374,5.01003,-2.41196,-6.984,46,5.698
2025-10-05 11:20:52.039,0.9500000000000001,0,19,-1.42141,4.34746,3.39765,-6.984,46,5.698
2025-10-05 11:20:52.039,0.9500000000000001,0,19,-8.32542,65.64571,8.73491,-0.162,54,66.746
2025-10-05 11:20:52.497,1.4000000000000001,0,28,-18.73218,23.52664,-59.58668,-0.162,50,66.746
2025-10-05 11:20:53.597,2.5,0,50,-1.67524,53.52238,4.3134,-5.847,48,53.722
2025-10-05 11:20:54.439,3.35,0,67,33.63163,18.43562,-19.75189,-5.197,46,43.14
2025-10-05 11:20:57.696,6.6000000000000005,0,132,-17.94533,80.06631,5.09876,-9.907,46,82.211
2025-10-05 11:20:58.098,7.0,0,140,-21.06736,23.75059,-59.63527,-0.162,53,67.56
2025-10-05 11:20:58.239,7.15,0,143,-2.84282,7.46992,-8.12268,-0.325,86,11.396
2025-10-05 11:20:58.239,7.15,0,143,-6.75171,8.37236,3.76528,-0.325,86,11.396
2025-10-05 11:20:58.497,7.4,0,148,-2.84282,7.41692,-8.1711,-0.487,136,11.396
2025-10-05 11:20:58.497,7.4,0,148,-7.10706,8.33918,3.13162,-0.487,136,11.396
2025-10-05 11:20:58.540,7.45,0,149,-2.84282,6.89489,-8.61615,-0.487,127,11.396
2025-10-05 11:20:58.540,7.45,0,149,-7.10706,8.10443,3.69691,-0.487,127,11.396
2025-10-05 11:20:58.597,7.5,0,150,-2.48747,7.33565,-8.35823,-0.487,138,11.396
2025-10-05 11:20:58.597,7.5,0,150,-7.10706,8.18235,3.5211,-0.487,138,11.396
2025-10-05 11:20:58.697,7.6000000000000005,0,152,4.4673,4.2607,2.0719,-9.745,47,6.512
2025-10-05 11:20:58.697,7.6000000000000005,0,152,0.60918,6.33731,1.36763,-9.745,47,6.512
2025-10-05 11:20:58.697,7.6000000000000005,0,152,-6.59941,7.47727,3.53677,-0.65,83,10.582
2025-10-05 11:20:58.697,7.6000000000000005,0,152,-2.63977,6.51834,-7.90654,-0.65,83,10.582
2025-10-05 11:20:58.764,7.65,0,153,-2.30979,7.51139,-7.08621,-0.487,109,10.582
2025-10-05 11:20:58.764,7.65,0,153,-6.59941,7.51056,3.46551,-0.487,109,10.582
2025-10-05 11:20:58.939,7.8500000000000005,0,157,-2.63977,7.74362,-6.71107,-0.487,91,10.582
2025-10-05 11:20:58.939,7.8500000000000005,0,157,-6.59941,7.45161,3.59052,-0.487,91,10.582
2025-10-05 11:20:58.997,7.9,0,158,-2.48747,7.3565,-8.33989,-0.812,114,11.396
2025-10-05 11:20:58.997,7.9,0,158,-6.75171,8.78655,2.659,-0.812,114,11.396
2025-10-05 11:20:59.065,7.95,0,159,8.68077,9.17249,-44.64444,-1.299,66,46.396
2025-10-05 11:20:59.139,8.05,0,161,-2.30979,6.30482,-8.1783,-0.65,69,10.582
2025-10-05 11:20:59.139,8.05,0,161,-6.59941,6.80567,4.70118,-0.65,69,10.582
2025-10-05 11:20:59.297,8.200000000000001,0,164,-2.63977,5.11688,-8.87805,-0.65,74,10.582
2025-10-05 11:20:59.338,8.25,0,165,-2.30979,7.21015,-7.3925,-0.487,116,10.582
2025-10-05 11:20:59.338,8.25,0,165,-6.59941,7.692,3.04162,-0.487,116,10.582
2025-10-05 11:20:59.396,8.3,0,166,-2.30979,6.2785,-8.19852,-0.487,103,10.582
2025-10-05 11:20:59.396,8.3,0,166,-6.26944,7.97096,3.02132,-0.487,103,10.582
2025-10-05 11:20:59.439,8.35,0,167,-1.97982,5.66565,-8.715,-0.65,61,10.582
2025-10-05 11:20:59.439,8.35,0,167,-6.26944,8.31985,1.85601,-0.65,61,10.582
2025-10-05 11:20:59.597,8.5,0,170,-2.63977,7.1916,-7.29953,-0.487,131,10.582
2025-10-05 11:20:59.597,8.5,0,170,-6.59941,7.59754,3.27042,-0.487,131,10.582
2025-10-05 11:20:59.665,8.55,0,171,3.24894,12.09401,-3.5765,-7.471,52,13.024
2025-10-05 11:20:59.665,8.55,0,171,-2.63977,8.34,-5.9537,-0.65,49,10.582
2025-10-05 11:20:59.665,8.55,0,171,-6.59941,6.59019,4.99877,-0.65,49,10.582
2025-10-05 11:20:59.697,8.6,0,172,-2.30979,6.879,-7.70161,-0.487,118,10.582
2025-10-05 11:20:59.697,8.6,0,172,-6.59941,7.72192,2.96483,-0.487,118,10.582
2025-10-05 11:20:59.763,8.65,0,173,-2.63977,7.36503,-7.1245,-0.487,130,10.582
2025-10-05 11:20:59.763,8.65,0,173,-6.59941,7.74115,2.91424,-0.487,130,10.582
2025-10-05 11:20:59.997,8.9,0,178,-2.63977,7.50313,-6.97891,-0.487,104,10.582
2025-10-05 11:21:00.095,9.0,0,180,-2.43671,14.46841,36.21101,-8.608,51,39.071
2025-10-05 11:21:02.939,11.850000000000001,0,237,8.65539,21.82688,9.24012,-8.283,47,25.233
2025-10-05 11:21:03.639,12.55,0,251,10.66059,8.31889,-20.33324,-6.172,48,24.419
2025-10-05 11:21:04.697,13.600000000000001,0,272,-50.05402,20.08072,-12.44909,-7.471,50,55.35
2025-10-05 11:21:04.697,13.600000000000001,0,272,12.082,46.07681,28.18816,-7.471,50,55.35
2025-10-05 11:21:06.239,15.15,0,303,1.26912,16.16369,-12.29702,-0.162,91,20.349
