track_id,timestamp,Radar id,time_from_start,num assoc,range,doppler,x,y,z,vx,vy,vz,calc_dopp,is assoc,assoc_timestamp,assoc_x,assoc_y,assoc_z,assoc_dopp,z var,class,time_no_assoc,doppler history,range innov
43,41.35,0,41.2,55,6.5,-0.5,-0.4,5.2,3.9,-0.0,-0.2,-0.1,-0.2,1,41.35,-0.4,5.4,3.6,-0.5,5.12,Human,0,-0.487,0
43,41.4,0,41.25,56,6.5,-0.5,-0.3,5.1,3.9,0.1,-0.2,-0.0,-0.2,1,41.4,-0.2,5.1,4.1,-0.5,5.03,Human,0,-0.487,0
43,41.45,0,41.3,57,6.5,-0.5,-0.3,5.2,3.9,-0.0,-0.2,-0.0,-0.2,1,41.45,-0.4,5.2,3.9,-0.5,4.94,Human,0,-0.487,0
43,41.5,0,41.35,58,6.5,-0.5,-0.3,5.2,3.9,0.1,-0.2,-0.1,-0.2,1,41.5,-0.2,5.3,3.8,-0.5,4.85,Human,0,-0.487,0
43,41.55,0,41.4,59,6.5,-0.6,-0.3,5.1,4.0,-0.0,-0.3,0.0,-0.2,1,41.55,-0.4,5.0,4.2,-0.7,4.77,Human,0,-0.65,0
43,41.6,0,41.45,60,6.5,-0.6,-0.4,5.0,4.1,-0.0,-0.4,0.2,-0.2,1,41.6,-0.4,4.8,4.4,-0.7,4.69,Human,0,-0.65,0
43,41.65,0,41.5,61,6.5,-0.7,-0.3,5.1,4.0,0.0,-0.2,0.0,-0.1,1,41.65,-0.2,5.4,3.7,-0.8,4.62,Human,0,-0.812,0
43,41.7,0,41.55,62,6.2,-0.8,-0.2,4.9,3.7,0.1,-0.4,-0.3,-0.5,1,41.7,-0.2,4.7,3.3,-1.0,4.55,Human,0,-0.974,0
43,41.75,0,41.6,63,6.0,-0.9,-0.3,4.8,3.6,0.0,-0.5,-0.5,-0.7,1,41.75,-0.4,4.7,3.2,-1.0,4.48,Human,0,-0.974,0
43,41.8,0,41.65,64,5.8,-0.9,-0.3,4.7,3.5,0.0,-0.7,-0.5,-0.8,1,41.8,-0.4,4.6,3.4,-1.0,4.41,Human,0,-0.974,0
43,41.85,0,41.7,65,5.8,-1.0,-0.3,4.6,3.5,0.1,-0.7,-0.5,-0.9,1,41.85,-0.2,4.5,3.5,-1.0,4.34,Human,0,-0.974,0
43,41.9,0,41.75,66,5.7,-0.9,-0.2,4.5,3.5,0.1,-0.8,-0.5,-0.9,1,41.9,-0.2,4.4,3.6,-0.8,4.27,Human,0,-0.812,0
43,41.95,0,41.8,67,5.7,-0.8,-0.2,4.5,3.5,0.1,-0.8,-0.5,-0.9,1,41.95,-0.2,4.6,3.4,-0.8,4.21,Human,0,-0.812,0
43,42.0,0,41.85,68,5.7,-0.7,-0.2,4.4,3.5,0.1,-0.8,-0.4,-0.9,1,42.0,-0.2,4.4,3.6,-0.7,4.15,Human,0,-0.65,0
43,42.05,0,41.9,69,5.7,-0.7,-0.3,4.3,3.6,0.1,-0.8,-0.3,-0.8,1,42.05,-0.4,4.3,3.8,-0.7,4.09,Human,0,-0.65,0
43,42.1,0,41.95,70,5.6,-0.6,-0.3,4.4,3.6,-0.0,-0.8,-0.3,-0.8,1,42.1,-0.4,4.4,3.6,-0.5,4.03,Human,0,-0.487,0
43,42.15,0,42.0,71,5.6,-0.5,-0.2,3.0,4.2,0.1,-2.4,0.5,-0.9,1,42.15,-0.2,1.3,5.5,-0.5,4.03,Human,0,-0.487,0
43,42.2,0,42.05,72,5.6,-0.5,-0.2,3.6,4.0,0.1,-1.5,0.2,-0.8,1,42.2,-0.2,4.6,3.4,-0.5,3.98,Human,0,-0.487,0
43,42.25,0,42.1,73,5.7,-0.5,-0.2,3.9,3.9,0.1,-1.0,0.0,-0.7,1,42.25,-0.2,4.4,3.6,-0.5,3.93,Human,0,-0.487,0
43,42.3,0,42.15,74,5.7,-0.5,-0.2,4.1,3.8,0.1,-0.8,-0.1,-0.6,1,42.3,-0.2,4.4,3.6,-0.5,3.87,Human,0,-0.487,0
43,42.35,0,42.2,75,5.7,-0.6,-0.1,4.5,3.4,0.2,-0.2,-0.5,-0.5,1,42.35,0.0,5.1,2.6,-0.7,3.84,Human,0,-0.65,0
43,42.4,0,42.25,76,5.7,-0.5,-0.1,4.5,3.4,0.2,-0.2,-0.5,-0.4,1,42.4,-0.2,4.6,3.4,-0.5,3.79,Human,0,-0.487,0
43,42.5,0,42.35,77,5.6,-0.5,-0.1,4.7,3.1,0.1,0.2,-0.8,-0.3,1,42.5,-0.2,5.0,2.8,-0.5,3.74,Human,0,-0.487,0
43,42.55,0,42.4,77,5.6,-0.5,-0.1,4.7,3.1,0.1,0.2,-0.8,-0.3,0,,,,,,3.74,Human,0.05,-0.487,-0.025
43,42.6,0,42.45,78,5.6,-0.5,-0.2,4.5,3.3,0.1,-0.1,-0.4,-0.4,1,42.6,-0.2,4.3,3.7,-0.5,3.7,Human,0,-0.487,0
43,42.65,0,42.5,79,5.6,-0.6,-0.2,4.6,3.2,0.1,0.0,-0.5,-0.3,1,42.65,-0.2,4.8,3.1,-0.7,3.65,Human,0,-0.65,0
43,42.7,0,42.55,80,5.3,-0.6,-0.2,4.2,3.2,0.1,-0.5,-0.5,-0.7,1,42.7,-0.2,3.7,3.2,-0.7,3.61,Human,0,-0.65,0
43,42.75,0,42.6,81,5.4,-0.7,-0.2,4.5,3.1,0.1,-0.1,-0.6,-0.4,1,42.75,-0.2,4.9,2.9,-0.8,3.56,Human,0,-0.812,0
43,42.8,0,42.65,82,5.2,-0.8,-0.2,4.4,2.9,0.1,-0.2,-0.9,-0.7,1,42.8,-0.2,4.2,2.5,-0.8,3.52,Human,0,-0.812,0
43,42.85,0,42.7,83,5.4,-0.7,-0.0,4.7,2.7,0.2,0.1,-1.0,-0.4,1,42.85,0.2,5.1,2.5,-0.7,3.48,Human,0,-0.65,0
43,42.9,0,42.75,84,5.5,-0.8,0.1,4.7,2.9,0.3,0.1,-0.7,-0.3,1,42.9,0.2,4.6,3.3,-0.8,3.44,Human,0,-0.812,0
43,42.95,0,42.8,85,5.2,-0.8,0.1,4.4,2.8,0.3,-0.2,-0.8,-0.6,1,42.95,0.0,4.1,2.7,-0.8,3.4,Human,0,-0.812,0
43,43.0,0,42.85,86,5.1,-0.8,-0.0,4.2,2.8,0.2,-0.4,-0.7,-0.8,1,43.0,-0.2,4.0,2.8,-0.8,3.36,Human,0,-0.812,0
43,43.05,0,42.9,87,5.0,-0.8,-0.1,4.0,2.9,0.1,-0.7,-0.6,-0.9,1,43.05,-0.2,3.7,3.2,-0.8,3.33,Human,0,-0.812,0
43,43.1,0,42.95,88,5.2,-1.0,0.0,4.5,2.7,0.2,-0.1,-0.7,-0.4,1,43.1,0.2,5.1,2.5,-1.3,3.29,Human,0,-1.299,0
43,43.15,0,43.0,89,5.1,-0.8,0.1,4.3,2.7,0.3,-0.3,-0.7,-0.6,1,43.15,0.2,4.0,2.7,-0.5,3.25,Human,0,-0.487,0
43,43.2,0,43.05,90,5.0,-0.6,-0.0,4.3,2.6,0.1,-0.3,-0.8,-0.7,1,43.2,-0.2,4.3,2.4,-0.5,3.22,Human,0,-0.487,0
43,43.25,0,43.1,90,4.9,-0.6,0.0,4.2,2.5,0.1,-0.3,-0.8,-0.7,0,,,,,,3.22,Human,0.05,-0.487,-0.031
43,43.3,0,43.15,90,4.9,-0.6,0.0,4.2,2.5,0.1,-0.3,-0.8,-0.7,0,,,,,,3.22,Human,0.1,-0.487,-0.063
43,43.35,0,43.2,90,4.9,-0.6,0.0,4.2,2.5,0.1,-0.3,-0.8,-0.7,0,,,,,,3.22,Human,0.15,-0.487,-0.094
43,43.4,0,43.25,90,4.9,-0.6,0.0,4.2,2.4,0.1,-0.3,-0.8,-0.7,0,,,,,,3.22,Human,0.2,-0.487,-0.126
43,43.45,0,43.3,90,4.8,-0.6,0.0,4.2,2.4,0.1,-0.3,-0.8,-0.6,0,,,,,,3.22,Human,0.25,-0.487,-0.157
43,43.5,0,43.35,91,4.9,-0.5,0.0,4.0,2.6,0.1,-0.4,-0.5,-0.6,1,43.5,0.0,4.0,2.8,-0.5,3.18,Human,0,-0.487,0
43,43.55,0,43.4,91,4.8,-0.5,0.0,4.0,2.6,0.1,-0.4,-0.5,-0.6,0,,,,,,3.18,Human,0.05,-0.487,-0.026
43,43.6,0,43.45,92,4.8,-0.5,0.0,4.1,2.5,0.1,-0.3,-0.5,-0.5,1,43.6,0.0,4.2,2.5,-0.5,3.15,Human,0,-0.487,0
43,43.65,0,43.5,93,4.8,-0.5,-0.1,4.3,2.2,-0.1,-0.0,-0.9,-0.4,1,43.65,-0.3,4.6,1.6,-0.5,3.12,Human,0,-0.487,0
43,43.75,0,43.6,94,4.8,-0.5,-0.1,4.1,2.4,-0.1,-0.4,-0.4,-0.5,1,43.75,-0.2,3.9,3.0,-0.5,3.1,Human,0,-0.487,0
43,43.8,0,43.65,94,4.8,-0.5,-0.2,4.1,2.4,-0.1,-0.4,-0.4,-0.5,0,,,,,,3.1,Human,0.05,-0.487,-0.024
43,43.85,0,43.7,95,4.8,-0.5,-0.1,4.1,2.5,0.0,-0.3,-0.3,-0.4,1,43.85,0.0,4.1,2.6,-0.5,3.07,Human,0,-0.487,0
43,43.9,0,43.75,96,4.8,-0.6,-0.1,3.9,2.8,-0.0,-0.6,0.0,-0.5,1,43.9,-0.2,3.6,3.3,-0.7,3.04,Human,0,-0.65,0
43,43.95,0,43.8,97,4.8,-0.7,-0.1,3.9,2.8,-0.0,-0.5,0.0,-0.4,1,43.95,-0.2,4.0,2.8,-0.8,3.01,Human,0,-0.812,0
43,44.0,0,43.85,98,4.8,-0.8,-0.1,3.8,2.9,0.0,-0.5,0.1,-0.4,1,44.0,0.0,3.8,3.0,-0.8,2.98,Human,0,-0.812,0
43,44.05,0,43.9,99,4.8,-0.7,0.0,4.1,2.6,0.1,-0.3,-0.2,-0.3,1,44.05,0.2,4.4,2.2,-0.7,2.95,Human,0,-0.65,0
43,44.1,0,43.95,99,4.8,-0.7,0.0,4.0,2.6,0.1,-0.3,-0.2,-0.3,0,,,,,,2.95,Human,0.05,-0.65,-0.035
43,44.15,0,44.0,100,4.8,-1.0,-0.1,4.2,2.4,0.0,-0.0,-0.4,-0.2,1,44.15,-0.2,4.4,2.1,-1.1,2.93,Human,0,-1.137,0
43,44.2,0,44.05,101,4.8,-1.0,-0.0,4.3,2.2,0.1,0.1,-0.6,-0.2,1,44.2,0.0,4.5,1.9,-1.0,2.9,Human,0,-0.974,0
43,44.25,0,44.1,102,4.8,-1.0,-0.0,4.3,2.2,0.1,0.1,-0.5,-0.2,1,44.25,0.0,4.3,2.3,-1.0,2.87,Human,0,-0.974,0
43,44.3,0,44.15,103,4.8,-0.9,-0.0,4.4,2.2,0.1,0.1,-0.6,-0.2,1,44.3,0.0,4.4,2.1,-0.8,2.84,Human,0,-0.812,0
43,44.35,0,44.2,104,4.5,-0.8,-0.0,4.0,2.1,0.1,-0.3,-0.6,-0.6,1,44.35,0.0,3.6,2.0,-0.7,2.81,Human,0,-0.65,0
43,44.4,0,44.25,105,4.3,-0.6,-0.1,3.8,2.0,0.0,-0.5,-0.7,-0.8,1,44.4,-0.1,3.6,1.8,-0.5,2.79,Human,0,-0.487,0
43,44.5,0,44.35,106,4.2,-0.6,-0.0,3.6,2.0,0.1,-0.8,-0.5,-0.9,1,44.5,0.0,3.4,2.3,-0.5,2.76,Human,0,-0.487,0
43,44.55,0,44.4,107,4.4,-0.5,0.1,3.9,2.1,0.2,-0.3,-0.5,-0.5,1,44.55,0.3,4.4,2.2,-0.5,2.74,Human,0,-0.487,0
43,44.6,0,44.45,108,4.3,-0.5,0.1,3.8,1.9,0.2,-0.4,-0.7,-0.6,1,44.6,0.0,3.8,1.5,-0.5,2.71,Human,0,-0.487,0
43,44.65,0,44.5,108,4.3,-0.5,0.1,3.8,1.8,0.2,-0.4,-0.7,-0.6,0,,,,,,2.71,Human,0.05,-0.487,-0.025
43,44.7,0,44.55,108,4.2,-0.5,0.1,3.8,1.8,0.2,-0.4,-0.7,-0.6,0,,,,,,2.71,Human,0.1,-0.487,-0.051
43,44.75,0,44.6,109,4.1,-0.5,0.1,3.8,1.5,0.2,-0.3,-0.9,-0.7,1,44.75,0.1,3.9,1.3,-0.5,2.69,Human,0,-0.487,0
43,44.8,0,44.65,110,4.1,-0.5,0.1,3.7,1.7,0.2,-0.5,-0.7,-0.7,1,44.8,0.1,3.6,1.9,-0.5,2.67,Human,0,-0.487,0
43,44.85,0,44.7,111,4.1,-0.5,0.2,3.6,1.7,0.3,-0.5,-0.6,-0.7,1,44.85,0.3,3.6,1.9,-0.5,2.64,Human,0,-0.487,0
43,44.9,0,44.75,112,4.1,-0.5,0.1,3.6,1.8,0.2,-0.5,-0.5,-0.7,1,44.9,0.0,3.6,1.9,-0.5,2.62,Human,0,-0.487,0
43,44.95,0,44.8,113,4.0,-0.5,0.2,3.6,1.7,0.2,-0.5,-0.6,-0.7,1,44.95,0.3,3.7,1.7,-0.5,2.6,Human,0,-0.487,0
43,45.0,0,44.85,114,4.0,-0.5,0.1,3.7,1.7,0.1,-0.4,-0.6,-0.6,1,45.0,0.0,3.8,1.5,-0.5,2.58,Human,0,-0.487,0
43,45.05,0,44.9,114,4.0,-0.5,0.1,3.6,1.6,0.1,-0.4,-0.6,-0.6,0,,,,,,2.58,Human,0.05,-0.487,-0.024
43,45.1,0,44.95,115,4.0,-0.6,0.1,3.6,1.7,0.1,-0.4,-0.5,-0.6,1,45.1,0.1,3.6,1.9,-0.7,2.55,Human,0,-0.65,0
43,45.15,0,45.0,116,4.0,-0.6,0.2,3.7,1.5,0.2,-0.3,-0.7,-0.5,1,45.15,0.3,3.9,1.3,-0.7,2.53,Human,0,-0.65,0
43,45.2,0,45.05,117,4.0,-0.7,0.1,3.8,1.3,0.1,-0.1,-0.8,-0.4,1,45.2,0.0,3.9,1.1,-0.8,2.51,Human,0,-0.812,0
43,45.25,0,45.1,118,4.0,-0.8,0.1,3.7,1.6,0.0,-0.3,-0.5,-0.5,1,45.25,0.0,3.5,2.0,-0.8,2.5,Human,0,-0.812,0
43,45.3,0,45.15,119,4.0,-0.9,0.1,3.6,1.8,0.1,-0.4,-0.3,-0.5,1,45.3,0.1,3.4,2.2,-1.0,2.48,Human,0,-0.974,0
43,45.35,0,45.2,120,4.0,-0.8,0.1,3.7,1.6,0.1,-0.2,-0.5,-0.4,1,45.35,0.1,3.9,1.3,-0.8,2.46,Human,0,-0.812,0
43,45.4,0,45.25,121,4.0,-0.8,0.1,3.7,1.5,0.1,-0.2,-0.5,-0.3,1,45.4,0.1,3.8,1.5,-0.8,2.44,Human,0,-0.812,0
43,45.45,0,45.3,122,3.7,-0.7,0.1,3.4,1.5,0.0,-0.6,-0.6,-0.7,1,45.45,0.0,2.9,1.4,-0.7,2.42,Human,0,-0.65,0
43,45.5,0,45.35,123,3.5,-0.6,0.1,3.2,1.4,0.0,-0.8,-0.6,-0.9,1,45.5,0.1,3.0,1.2,-0.5,2.4,Human,0,-0.487,0
43,45.55,0,45.4,124,3.4,-0.6,0.1,3.1,1.3,0.0,-0.8,-0.7,-1.0,1,45.55,0.1,3.1,1.1,-0.5,2.38,Human,0,-0.487,0
43,45.6,0,45.45,124,3.4,-0.6,0.1,3.1,1.2,0.0,-0.8,-0.7,-1.0,0,,,,,,2.38,Human,0.05,-0.487,-0.028
43,45.65,0,45.5,124,3.4,-0.6,0.1,3.0,1.2,0.0,-0.8,-0.7,-1.0,0,,,,,,2.38,Human,0.1,-0.487,-0.055
43,45.7,0,45.55,124,3.3,-0.6,0.1,3.0,1.1,0.0,-0.8,-0.7,-1.0,0,,,,,,2.38,Human,0.15,-0.487,-0.083
43,45.75,0,45.6,124,3.3,-0.6,0.1,3.0,1.1,0.0,-0.8,-0.7,-1.0,0,,,,,,2.38,Human,0.2,-0.487,-0.111
43,45.8,0,45.65,124,3.3,-0.6,0.1,2.9,1.1,0.0,-0.8,-0.7,-1.0,0,,,,,,2.38,Human,0.25,-0.487,-0.138
43,45.85,0,45.7,124,3.2,-0.6,0.1,2.9,1.0,0.0,-0.8,-0.7,-1.0,0,,,,,,2.38,Human,0.3,-0.487,-0.166
43,45.9,0,45.75,124,3.2,-0.6,0.1,2.8,1.0,0.0,-0.8,-0.7,-0.9,0,,,,,,2.38,Human,0.35,-0.487,-0.193
43,45.95,0,45.8,125,3.2,-0.5,0.2,3.1,0.8,0.1,-0.5,-0.9,-0.7,1,45.95,0.2,3.2,0.7,-0.5,2.36,Human,0,-0.487,0
43,46.0,0,45.85,125,3.2,-0.5,0.2,3.1,0.7,0.1,-0.5,-0.9,-0.7,0,,,,,,2.36,Human,0.05,-0.487,-0.025
43,46.05,0,45.9,126,3.2,-0.5,0.2,3.1,0.6,0.1,-0.4,-1.0,-0.6,1,46.05,0.2,3.2,0.5,-0.5,2.34,Human,0,-0.487,0
43,46.1,0,45.95,126,3.2,-0.5,0.2,3.1,0.6,0.1,-0.4,-1.0,-0.6,0,,,,,,2.34,Human,0.05,-0.487,-0.025
43,46.15,0,46.0,126,3.2,-0.5,0.2,3.1,0.5,0.1,-0.4,-1.0,-0.5,0,,,,,,2.34,Human,0.1,-0.487,-0.049
43,46.2,0,46.05,126,3.1,-0.5,0.2,3.1,0.5,0.1,-0.4,-1.0,-0.5,0,,,,,,2.34,Human,0.15,-0.487,-0.074
43,46.25,0,46.1,127,3.2,-0.6,0.2,3.1,0.5,0.1,-0.3,-0.9,-0.4,1,46.25,0.2,3.2,0.6,-0.7,2.32,Human,0,-0.65,0
43,46.3,0,46.15,128,3.2,-0.6,0.2,3.2,0.6,0.1,-0.3,-0.8,-0.4,1,46.3,0.2,3.2,0.7,-0.7,2.31,Human,0,-0.65,0
43,46.35,0,46.2,128,3.2,-0.6,0.2,3.1,0.6,0.1,-0.3,-0.8,-0.4,0,,,,,,2.31,Human,0.05,-0.65,-0.031
43,46.4,0,46.25,128,3.1,-0.6,0.2,3.1,0.5,0.1,-0.3,-0.8,-0.4,0,,,,,,2.31,Human,0.1,-0.65,-0.063
43,46.45,0,46.3,129,3.2,-0.8,0.3,3.2,0.3,0.2,-0.2,-0.9,-0.3,1,46.45,0.3,3.2,0.2,-0.8,2.29,Human,0,-0.812,0
43,46.5,0,46.35,130,3.2,-0.7,0.0,3.2,0.4,-0.1,-0.2,-0.8,-0.3,1,46.5,-0.2,3.2,0.7,-0.7,2.27,Human,0,-0.65,0
43,46.55,0,46.4,130,3.2,-0.7,0.0,3.2,0.4,-0.1,-0.2,-0.8,-0.3,0,,,,,,2.27,Human,0.05,-0.65,-0.035
43,46.6,0,46.45,130,3.1,-0.7,0.0,3.2,0.4,-0.1,-0.2,-0.8,-0.3,0,,,,,,2.27,Human,0.1,-0.65,-0.07
43,46.65,0,46.5,130,3.1,-0.7,0.0,3.2,0.3,-0.1,-0.2,-0.8,-0.3,0,,,,,,2.27,Human,0.15,-0.65,-0.104
43,46.7,0,46.55,130,3.1,-0.7,0.0,3.1,0.3,-0.1,-0.2,-0.8,-0.3,0,,,,,,2.27,Human,0.2,-0.65,-0.139
43,46.75,0,46.6,130,3.0,-0.7,0.0,3.1,0.3,-0.1,-0.2,-0.8,-0.3,0,,,,,,2.27,Human,0.25,-0.65,-0.174
43,46.8,0,46.65,130,3.0,-0.7,0.0,3.1,0.2,-0.1,-0.2,-0.8,-0.3,0,,,,,,2.27,Human,0.3,-0.65,-0.209
43,46.85,0,46.7,130,2.9,-0.7,0.0,3.1,0.2,-0.1,-0.2,-0.8,-0.2,0,,,,,,2.27,Human,0.35,-0.65,-0.243
43,46.9,0,46.75,130,2.9,-0.7,-0.0,3.1,0.1,-0.1,-0.2,-0.8,-0.2,0,,,,,,2.27,Human,0.4,-0.65,-0.278
43,46.95,0,46.8,130,2.9,-0.7,-0.0,3.1,0.1,-0.1,-0.2,-0.8,-0.2,0,,,,,,2.27,Human,0.45,-0.65,-0.313
43,47.0,0,46.85,130,2.8,-0.7,-0.0,3.1,0.1,-0.1,-0.2,-0.8,-0.2,0,,,,,,2.27,Human,0.5,-0.65,-0.348
43,47.05,0,46.9,130,2.8,-0.7,-0.0,3.1,0.0,-0.1,-0.2,-0.8,-0.2,0,,,,,,2.27,Human,0.55,-0.65,-0.382
43,47.1,0,46.95,130,2.8,-0.7,-0.0,3.1,-0.0,-0.1,-0.2,-0.8,-0.2,0,,,,,,2.27,Human,0.6,-0.65,-0.417
43,47.15,0,47.0,130,2.7,-0.7,-0.0,3.1,-0.0,-0.1,-0.2,-0.8,-0.2,0,,,,,,2.27,Human,0.65,-0.65,-0.452
43,47.2,0,47.05,130,2.7,-0.7,-0.0,3.0,-0.1,-0.1,-0.2,-0.8,-0.2,0,,,,,,2.27,Human,0.7,-0.65,-0.487
43,47.25,0,47.1,130,2.7,-0.7,-0.0,3.0,-0.1,-0.1,-0.2,-0.8,-0.2,0,,,,,,2.27,Human,0.75,-0.65,-0.522
43,47.3,0,47.15,130,2.6,-0.7,-0.1,3.0,-0.2,-0.1,-0.2,-0.8,-0.2,0,,,,,,2.27,Human,0.8,-0.65,-0.556
43,47.35,0,47.2,130,2.6,-0.7,-0.1,3.0,-0.2,-0.1,-0.2,-0.8,-0.2,0,,,,,,2.27,Human,0.85,-0.65,-0.591
